                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1695,                 0.9922,                0.99994,                 2.4174,              0.0033325,              0.0033325,              0.0033325
                      2,                0.21061,                0.99661,                0.99994,                 2.4005,              0.0065999,              0.0065999,              0.0065999
                      3,                0.18992,                 0.9975,                      1,                 2.3975,              0.0098012,              0.0098012,              0.0098012
                      4,                0.18738,                 0.9994,                      1,                 2.3941,               0.009703,               0.009703,               0.009703
                      5,                0.13946,                0.99946,                      1,                 2.3937,               0.009604,               0.009604,               0.009604
                      6,                0.12374,                0.99917,                      1,                 2.3936,               0.009505,               0.009505,               0.009505
                      7,                0.11286,                0.99994,                      1,                 2.3928,               0.009406,               0.009406,               0.009406
                      8,                0.10804,                0.99994,                      1,                 2.3928,               0.009307,               0.009307,               0.009307
                      9,                0.10396,                0.99994,                      1,                 2.3928,               0.009208,               0.009208,               0.009208
                     10,                0.10359,                0.99994,                      1,                 2.3927,               0.009109,               0.009109,               0.009109
                     11,                0.09968,                0.99994,                      1,                 2.3927,                0.00901,                0.00901,                0.00901
                     12,                0.09973,                0.99994,                      1,                 2.3927,               0.008911,               0.008911,               0.008911
                     13,                0.10019,                0.99994,                      1,                 2.3927,               0.008812,               0.008812,               0.008812
                     14,                0.09642,                0.99994,                      1,                 2.3927,               0.008713,               0.008713,               0.008713
                     15,                0.09568,                0.99994,                      1,                 2.3927,               0.008614,               0.008614,               0.008614
                     16,                0.09489,                0.99994,                      1,                 2.3927,               0.008515,               0.008515,               0.008515
                     17,                0.09402,                0.99994,                      1,                 2.3927,               0.008416,               0.008416,               0.008416
                     18,                0.09476,                0.99994,                      1,                 2.3927,               0.008317,               0.008317,               0.008317
                     19,                0.09053,                0.99994,                      1,                 2.3927,               0.008218,               0.008218,               0.008218
                     20,                0.09067,                0.99994,                      1,                 2.3926,               0.008119,               0.008119,               0.008119
                     21,                0.08631,                0.99994,                      1,                 2.3926,                0.00802,                0.00802,                0.00802
                     22,                0.09048,                0.99994,                      1,                 2.3926,               0.007921,               0.007921,               0.007921
                     23,                0.08615,                0.99994,                      1,                 2.3926,               0.007822,               0.007822,               0.007822
                     24,                0.08773,                      1,                      1,                 2.3926,               0.007723,               0.007723,               0.007723
                     25,                0.08468,                      1,                      1,                 2.3926,               0.007624,               0.007624,               0.007624
                     26,                0.08485,                      1,                      1,                 2.3926,               0.007525,               0.007525,               0.007525
                     27,                0.07847,                      1,                      1,                 2.3926,               0.007426,               0.007426,               0.007426
                     28,                0.07916,                      1,                      1,                 2.3926,               0.007327,               0.007327,               0.007327
                     29,                 0.0771,                      1,                      1,                 2.3926,               0.007228,               0.007228,               0.007228
                     30,                0.07686,                      1,                      1,                 2.3926,               0.007129,               0.007129,               0.007129
                     31,                0.07744,                      1,                      1,                 2.3926,                0.00703,                0.00703,                0.00703
                     32,                0.07898,                      1,                      1,                 2.3926,               0.006931,               0.006931,               0.006931
                     33,                0.07748,                      1,                      1,                 2.3927,               0.006832,               0.006832,               0.006832
                     34,                0.07712,                      1,                      1,                 2.3927,               0.006733,               0.006733,               0.006733
                     35,                0.07828,                      1,                      1,                 2.3926,               0.006634,               0.006634,               0.006634
                     36,                0.06885,                      1,                      1,                 2.3926,               0.006535,               0.006535,               0.006535
                     37,                 0.0709,                      1,                      1,                 2.3926,               0.006436,               0.006436,               0.006436
                     38,                0.07064,                      1,                      1,                 2.3926,               0.006337,               0.006337,               0.006337
                     39,                 0.0734,                      1,                      1,                 2.3926,               0.006238,               0.006238,               0.006238
                     40,                0.06927,                      1,                      1,                 2.3926,               0.006139,               0.006139,               0.006139
                     41,                0.06675,                      1,                      1,                 2.3926,                0.00604,                0.00604,                0.00604
                     42,                 0.0672,                      1,                      1,                 2.3926,               0.005941,               0.005941,               0.005941
                     43,                0.06534,                      1,                      1,                 2.3926,               0.005842,               0.005842,               0.005842
                     44,                0.06416,                      1,                      1,                 2.3926,               0.005743,               0.005743,               0.005743
                     45,                0.06505,                      1,                      1,                 2.3926,               0.005644,               0.005644,               0.005644
                     46,                0.06478,                      1,                      1,                 2.3926,               0.005545,               0.005545,               0.005545
                     47,                0.06577,                      1,                      1,                 2.3926,               0.005446,               0.005446,               0.005446
                     48,                0.06123,                      1,                      1,                 2.3926,               0.005347,               0.005347,               0.005347
                     49,                0.05712,                      1,                      1,                 2.3926,               0.005248,               0.005248,               0.005248
                     50,                0.05714,                      1,                      1,                 2.3926,               0.005149,               0.005149,               0.005149
                     51,                0.05868,                      1,                      1,                 2.3926,                0.00505,                0.00505,                0.00505
                     52,                0.05731,                      1,                      1,                 2.3926,               0.004951,               0.004951,               0.004951
                     53,                0.05749,                      1,                      1,                 2.3926,               0.004852,               0.004852,               0.004852
