                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0745,                 0.9977,                0.99989,                 2.4386,              0.0052366,              0.0052366,              0.0052366
                      2,                0.24972,                0.98557,                0.99989,                 2.4521,              0.0090104,              0.0090104,              0.0090104
                      3,                0.23809,                0.99874,                      1,                 2.4291,              0.0080207,              0.0080207,              0.0080207
                      4,                0.15158,                0.99966,                      1,                 2.4278,              0.0070311,              0.0070311,              0.0070311
                      5,                0.12058,                 0.9996,                      1,                 2.4268,              0.0060414,              0.0060414,              0.0060414
                      6,                0.09294,                0.99983,                0.99994,                 2.4262,              0.0050518,              0.0050518,              0.0050518
                      7,                0.08303,                0.99966,                      1,                 2.4263,              0.0040622,              0.0040622,              0.0040622
                      8,                0.06378,                0.99989,                      1,                  2.426,              0.0030725,              0.0030725,              0.0030725
                      9,                0.05172,                      1,                      1,                 2.4259,              0.0020829,              0.0020829,              0.0020829
                     10,                0.04065,                      1,                      1,                 2.4258,              0.0010932,              0.0010932,              0.0010932
