                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1661,                0.99474,                      1,                 2.3477,              0.0033325,              0.0033325,              0.0033325
                      2,                0.20795,                 0.9975,                      1,                 2.3285,              0.0065998,              0.0065998,              0.0065998
                      3,                 0.1889,                0.99744,                      1,                 2.3277,              0.0098012,              0.0098012,              0.0098012
                      4,                0.19349,                0.99936,                      1,                 2.3245,               0.009703,               0.009703,               0.009703
                      5,                0.13884,                0.99923,                      1,                 2.3238,               0.009604,               0.009604,               0.009604
                      6,                0.12275,                0.99974,                      1,                 2.3229,               0.009505,               0.009505,               0.009505
                      7,                0.10977,                0.99987,                      1,                 2.3227,               0.009406,               0.009406,               0.009406
                      8,                0.10924,                0.99994,                      1,                 2.3226,               0.009307,               0.009307,               0.009307
                      9,                0.10429,                0.99994,                      1,                 2.3224,               0.009208,               0.009208,               0.009208
                     10,                 0.1048,                0.99994,                      1,                 2.3224,               0.009109,               0.009109,               0.009109
                     11,                0.09598,                0.99994,                      1,                 2.3224,                0.00901,                0.00901,                0.00901
                     12,                0.09239,                0.99994,                      1,                 2.3224,               0.008911,               0.008911,               0.008911
                     13,                0.09881,                      1,                      1,                 2.3224,               0.008812,               0.008812,               0.008812
                     14,                0.09191,                      1,                      1,                 2.3223,               0.008713,               0.008713,               0.008713
                     15,                0.09504,                      1,                      1,                 2.3223,               0.008614,               0.008614,               0.008614
                     16,                0.09241,                      1,                      1,                 2.3223,               0.008515,               0.008515,               0.008515
                     17,                0.08943,                      1,                      1,                 2.3223,               0.008416,               0.008416,               0.008416
                     18,                0.09012,                      1,                      1,                 2.3223,               0.008317,               0.008317,               0.008317
                     19,                0.09262,                      1,                      1,                 2.3223,               0.008218,               0.008218,               0.008218
                     20,                0.08992,                      1,                      1,                 2.3223,               0.008119,               0.008119,               0.008119
                     21,                0.08867,                      1,                      1,                 2.3223,                0.00802,                0.00802,                0.00802
                     22,                0.08826,                      1,                      1,                 2.3223,               0.007921,               0.007921,               0.007921
                     23,                0.08299,                      1,                      1,                 2.3223,               0.007822,               0.007822,               0.007822
                     24,                0.08467,                      1,                      1,                 2.3223,               0.007723,               0.007723,               0.007723
                     25,                0.08697,                      1,                      1,                 2.3223,               0.007624,               0.007624,               0.007624
                     26,                0.08145,                      1,                      1,                 2.3223,               0.007525,               0.007525,               0.007525
                     27,                0.08101,                      1,                      1,                 2.3223,               0.007426,               0.007426,               0.007426
                     28,                0.07915,                      1,                      1,                 2.3223,               0.007327,               0.007327,               0.007327
                     29,                0.08251,                      1,                      1,                 2.3223,               0.007228,               0.007228,               0.007228
                     30,                0.07769,                      1,                      1,                 2.3223,               0.007129,               0.007129,               0.007129
                     31,                0.07445,                      1,                      1,                 2.3223,                0.00703,                0.00703,                0.00703
                     32,                 0.0759,                      1,                      1,                 2.3223,               0.006931,               0.006931,               0.006931
                     33,                0.07517,                      1,                      1,                 2.3223,               0.006832,               0.006832,               0.006832
                     34,                 0.0744,                      1,                      1,                 2.3223,               0.006733,               0.006733,               0.006733
                     35,                0.07453,                      1,                      1,                 2.3223,               0.006634,               0.006634,               0.006634
                     36,                0.07137,                      1,                      1,                 2.3223,               0.006535,               0.006535,               0.006535
                     37,                0.07155,                      1,                      1,                 2.3223,               0.006436,               0.006436,               0.006436
                     38,                0.07072,                      1,                      1,                 2.3223,               0.006337,               0.006337,               0.006337
