                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.159,                0.99546,                0.99983,                 2.4511,              0.0033166,              0.0033166,              0.0033166
                      2,                0.20884,                0.99799,                0.99994,                 2.4309,              0.0059771,              0.0059771,              0.0059771
                      3,                0.17757,                0.99874,                      1,                 2.4294,              0.0079809,              0.0079809,              0.0079809
                      4,                0.16654,                 0.9992,                      1,                  2.428,                0.00703,                0.00703,                0.00703
                      5,                0.11052,                0.99983,                      1,                 2.4265,                0.00604,                0.00604,                0.00604
                      6,                 0.0889,                0.99994,                      1,                  2.426,                0.00505,                0.00505,                0.00505
                      7,                0.07184,                0.99994,                      1,                  2.426,                0.00406,                0.00406,                0.00406
                      8,                0.05499,                0.99994,                      1,                 2.4259,                0.00307,                0.00307,                0.00307
                      9,                0.04954,                0.99994,                      1,                 2.4259,                0.00208,                0.00208,                0.00208
                     10,                0.04154,                0.99994,                      1,                 2.4259,                0.00109,                0.00109,                0.00109
