                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1765,                0.99529,                0.99994,                 2.4489,              0.0033326,              0.0033326,              0.0033326
                      2,                0.22143,                0.99328,                0.99994,                  2.437,              0.0065999,              0.0065999,              0.0065999
                      3,                  0.207,                0.99609,                0.99994,                 2.4322,              0.0098012,              0.0098012,              0.0098012
                      4,                0.21114,                0.99833,                      1,                 2.4294,               0.009703,               0.009703,               0.009703
                      5,                0.15611,                0.99902,                      1,                 2.4275,               0.009604,               0.009604,               0.009604
                      6,                0.13746,                 0.9996,                      1,                 2.4268,               0.009505,               0.009505,               0.009505
                      7,                0.12659,                0.99983,                      1,                 2.4263,               0.009406,               0.009406,               0.009406
                      8,                0.12075,                0.99994,                      1,                 2.4262,               0.009307,               0.009307,               0.009307
                      9,                 0.1181,                      1,                      1,                 2.4259,               0.009208,               0.009208,               0.009208
                     10,                0.11926,                      1,                      1,                  2.426,               0.009109,               0.009109,               0.009109
                     11,                0.11076,                      1,                      1,                  2.426,                0.00901,                0.00901,                0.00901
                     12,                0.10972,                0.99994,                      1,                  2.426,               0.008911,               0.008911,               0.008911
                     13,                0.11085,                      1,                      1,                 2.4259,               0.008812,               0.008812,               0.008812
                     14,                0.10372,                      1,                      1,                 2.4259,               0.008713,               0.008713,               0.008713
                     15,                0.10334,                      1,                      1,                 2.4259,               0.008614,               0.008614,               0.008614
                     16,                0.10341,                      1,                      1,                 2.4259,               0.008515,               0.008515,               0.008515
                     17,                0.10409,                      1,                      1,                 2.4259,               0.008416,               0.008416,               0.008416
                     18,                0.10418,                      1,                      1,                 2.4259,               0.008317,               0.008317,               0.008317
                     19,                0.09958,                      1,                      1,                 2.4259,               0.008218,               0.008218,               0.008218
                     20,                0.09817,                      1,                      1,                 2.4259,               0.008119,               0.008119,               0.008119
                     21,                0.09656,                      1,                      1,                 2.4259,                0.00802,                0.00802,                0.00802
                     22,                0.09462,                      1,                      1,                 2.4259,               0.007921,               0.007921,               0.007921
                     23,                0.09355,                      1,                      1,                 2.4259,               0.007822,               0.007822,               0.007822
                     24,                0.09149,                      1,                      1,                 2.4259,               0.007723,               0.007723,               0.007723
                     25,                0.09024,                      1,                      1,                 2.4259,               0.007624,               0.007624,               0.007624
                     26,                0.09258,                      1,                      1,                 2.4259,               0.007525,               0.007525,               0.007525
