                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0579,                0.99098,                0.99994,                 2.4508,              0.0029445,              0.0029445,              0.0029445
                      2,                0.20669,                 0.9981,                      1,                 2.4304,              0.0053062,              0.0053062,              0.0053062
                      3,                0.17288,                0.99891,                      1,                 2.4284,              0.0070845,              0.0070845,              0.0070845
                      4,                0.16855,                0.99937,                      1,                 2.4269,              0.0070283,              0.0070283,              0.0070283
                      5,                0.12793,                0.99989,                      1,                 2.4262,              0.0060377,              0.0060377,              0.0060377
                      6,                0.09538,                0.99994,                      1,                  2.426,              0.0050471,              0.0050471,              0.0050471
                      7,                0.07689,                      1,                      1,                 2.4259,              0.0040565,              0.0040565,              0.0040565
                      8,                0.06406,                      1,                      1,                 2.4259,              0.0030659,              0.0030659,              0.0030659
                      9,                0.05359,                      1,                      1,                 2.4259,              0.0020754,              0.0020754,              0.0020754
                     10,                 0.0455,                      1,                      1,                 2.4259,              0.0010848,              0.0010848,              0.0010848
