                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3284,                0.99241,                0.99989,                 2.4701,              0.0024833,              0.0024833,              0.0024833
                      2,                0.21062,                0.99862,                      1,                 2.4345,               0.004918,               0.004918,               0.004918
                      3,                0.14303,                0.99856,                      1,                 2.4292,              0.0073035,              0.0073035,              0.0073035
                      4,                0.13638,                0.99925,                      1,                 2.4276,              0.0096399,              0.0096399,              0.0096399
                      5,                0.12794,                0.99971,                      1,                 2.4268,               0.009604,               0.009604,               0.009604
                      6,                0.10743,                0.99954,                      1,                 2.4268,               0.009505,               0.009505,               0.009505
                      7,                 0.0936,                0.99983,                      1,                 2.4262,               0.009406,               0.009406,               0.009406
                      8,                0.08795,                0.99989,                      1,                 2.4262,               0.009307,               0.009307,               0.009307
                      9,                0.07895,                0.99989,                      1,                  2.426,              0.0092081,              0.0092081,              0.0092081
                     10,                0.07991,                0.99989,                      1,                  2.426,              0.0091091,              0.0091091,              0.0091091
                     11,                0.07445,                0.99989,                      1,                  2.426,              0.0090101,              0.0090101,              0.0090101
                     12,                0.07755,                0.99989,                      1,                  2.426,              0.0089111,              0.0089111,              0.0089111
                     13,                0.06917,                0.99989,                      1,                  2.426,              0.0088121,              0.0088121,              0.0088121
                     14,                0.06741,                0.99989,                      1,                 2.4259,              0.0087131,              0.0087131,              0.0087131
                     15,                0.06916,                0.99989,                      1,                 2.4259,              0.0086141,              0.0086141,              0.0086141
                     16,                0.06936,                0.99989,                      1,                 2.4259,              0.0085151,              0.0085151,              0.0085151
                     17,                 0.0697,                0.99989,                      1,                 2.4259,              0.0084161,              0.0084161,              0.0084161
                     18,                0.07196,                0.99989,                      1,                 2.4259,              0.0083171,              0.0083171,              0.0083171
                     19,                0.06626,                0.99989,                      1,                 2.4259,              0.0082181,              0.0082181,              0.0082181
                     20,                0.06535,                0.99989,                      1,                 2.4259,              0.0081191,              0.0081191,              0.0081191
                     21,                0.07108,                0.99989,                      1,                 2.4259,              0.0080201,              0.0080201,              0.0080201
                     22,                0.06654,                0.99989,                      1,                 2.4259,              0.0079211,              0.0079211,              0.0079211
                     23,                0.06718,                0.99989,                      1,                 2.4259,              0.0078222,              0.0078222,              0.0078222
                     24,                0.06483,                0.99989,                      1,                 2.4259,              0.0077232,              0.0077232,              0.0077232
                     25,                0.06477,                0.99989,                      1,                 2.4259,              0.0076242,              0.0076242,              0.0076242
                     26,                0.06348,                0.99989,                      1,                 2.4259,              0.0075252,              0.0075252,              0.0075252
                     27,                0.06177,                0.99989,                      1,                 2.4259,              0.0074262,              0.0074262,              0.0074262
                     28,                0.06447,                0.99989,                      1,                 2.4259,              0.0073272,              0.0073272,              0.0073272
                     29,                0.06269,                0.99994,                      1,                 2.4259,              0.0072282,              0.0072282,              0.0072282
                     30,                0.06451,                0.99989,                      1,                 2.4259,              0.0071292,              0.0071292,              0.0071292
                     31,                0.05708,                0.99989,                      1,                 2.4259,              0.0070302,              0.0070302,              0.0070302
                     32,                0.06298,                0.99989,                      1,                 2.4259,              0.0069312,              0.0069312,              0.0069312
                     33,                0.06091,                0.99989,                      1,                 2.4259,              0.0068322,              0.0068322,              0.0068322
                     34,                0.05797,                0.99989,                      1,                 2.4259,              0.0067332,              0.0067332,              0.0067332
