                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1539,                0.99575,                0.99983,                 2.4497,              0.0033567,              0.0033567,              0.0033567
                      2,                0.20944,                0.99793,                      1,                 2.4321,              0.0060495,              0.0060495,              0.0060495
                      3,                0.17362,                0.99839,                      1,                 2.4302,              0.0080198,              0.0080198,              0.0080198
                      4,                0.15176,                0.99966,                      1,                 2.4274,              0.0070297,              0.0070297,              0.0070297
                      5,                0.10683,                0.99977,                      1,                 2.4264,              0.0060396,              0.0060396,              0.0060396
                      6,                0.08811,                0.99983,                      1,                 2.4261,              0.0050494,              0.0050494,              0.0050494
                      7,                0.07281,                0.99994,                      1,                  2.426,              0.0040593,              0.0040593,              0.0040593
                      8,                0.05696,                      1,                      1,                 2.4258,              0.0030692,              0.0030692,              0.0030692
                      9,                 0.0462,                0.99989,                      1,                  2.426,              0.0020791,              0.0020791,              0.0020791
                     10,                0.04092,                0.99989,                      1,                  2.426,               0.001089,               0.001089,               0.001089
