                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.0021,                0.93042,                0.99902,                  2.398,              0.0033314,              0.0033314,              0.0033314
                      2,                0.25083,                0.98787,                      1,                 2.2692,              0.0066427,              0.0066427,              0.0066427
                      3,                0.12788,                0.99359,                      1,                 2.2623,              0.0099321,              0.0099321,              0.0099321
                      4,                0.11426,                0.99888,                      1,                   2.25,               0.009901,               0.009901,               0.009901
                      5,                0.06989,                0.99456,                      1,                 2.2563,               0.009868,               0.009868,               0.009868
                      6,                0.05936,                0.99624,                      1,                 2.2533,               0.009835,               0.009835,               0.009835
                      7,                0.04865,                0.99958,                      1,                 2.2487,               0.009802,               0.009802,               0.009802
                      8,                0.03988,                0.99596,                      1,                 2.2525,               0.009769,               0.009769,               0.009769
                      9,                 0.0398,                0.99861,                      1,                 2.2497,               0.009736,               0.009736,               0.009736
                     10,                0.03402,                0.99777,                      1,                 2.2507,               0.009703,               0.009703,               0.009703
                     11,                0.03249,                0.99972,                      1,                  2.249,                0.00967,                0.00967,                0.00967
                     12,                0.02901,                0.99777,                      1,                   2.25,               0.009637,               0.009637,               0.009637
                     13,                0.03225,                0.99791,                      1,                   2.25,               0.009604,               0.009604,               0.009604
                     14,                0.03517,                      1,                      1,                 2.2481,               0.009571,               0.009571,               0.009571
                     15,                0.02813,                0.99847,                      1,                 2.2502,               0.009538,               0.009538,               0.009538
                     16,                0.03216,                0.99986,                      1,                 2.2493,               0.009505,               0.009505,               0.009505
                     17,                0.02339,                0.99972,                      1,                 2.2484,               0.009472,               0.009472,               0.009472
                     18,                0.03462,                0.99805,                      1,                 2.2499,               0.009439,               0.009439,               0.009439
                     19,                0.02891,                0.99958,                      1,                 2.2492,               0.009406,               0.009406,               0.009406
                     20,                0.02855,                      1,                      1,                 2.2482,               0.009373,               0.009373,               0.009373
                     21,                 0.0328,                0.99972,                      1,                 2.2486,                0.00934,                0.00934,                0.00934
                     22,                0.02517,                0.99972,                      1,                 2.2484,               0.009307,               0.009307,               0.009307
                     23,                0.03464,                      1,                      1,                 2.2482,               0.009274,               0.009274,               0.009274
                     24,                 0.0305,                0.99763,                      1,                   2.25,               0.009241,               0.009241,               0.009241
                     25,                0.03054,                 0.9993,                      1,                  2.249,               0.009208,               0.009208,               0.009208
                     26,                0.02881,                0.99749,                      1,                 2.2502,               0.009175,               0.009175,               0.009175
                     27,                0.03328,                0.99763,                      1,                 2.2499,               0.009142,               0.009142,               0.009142
                     28,                0.03062,                0.99735,                      1,                 2.2502,               0.009109,               0.009109,               0.009109
                     29,                0.03063,                0.99763,                      1,                 2.2499,               0.009076,               0.009076,               0.009076
                     30,                0.02871,                0.99944,                      1,                 2.2489,               0.009043,               0.009043,               0.009043
                     31,                0.02768,                 0.9993,                      1,                  2.249,                0.00901,                0.00901,                0.00901
                     32,                 0.0329,                0.99888,                      1,                 2.2492,               0.008977,               0.008977,               0.008977
                     33,                0.03275,                0.99888,                      1,                 2.2492,               0.008944,               0.008944,               0.008944
                     34,                  0.033,                0.99958,                      1,                 2.2487,               0.008911,               0.008911,               0.008911
                     35,                0.03281,                      1,                      1,                 2.2484,               0.008878,               0.008878,               0.008878
                     36,                0.03309,                      1,                      1,                 2.2483,               0.008845,               0.008845,               0.008845
                     37,                0.02899,                      1,                      1,                 2.2482,               0.008812,               0.008812,               0.008812
                     38,                0.03137,                      1,                      1,                 2.2481,               0.008779,               0.008779,               0.008779
                     39,                0.02947,                      1,                      1,                 2.2481,               0.008746,               0.008746,               0.008746
                     40,                0.02715,                      1,                      1,                 2.2481,               0.008713,               0.008713,               0.008713
                     41,                0.03302,                      1,                      1,                 2.2481,                0.00868,                0.00868,                0.00868
                     42,                0.02985,                      1,                      1,                 2.2481,               0.008647,               0.008647,               0.008647
                     43,                0.03565,                      1,                      1,                 2.2481,               0.008614,               0.008614,               0.008614
                     44,                0.02977,                      1,                      1,                 2.2481,               0.008581,               0.008581,               0.008581
                     45,                0.02502,                      1,                      1,                 2.2481,               0.008548,               0.008548,               0.008548
                     46,                0.03426,                      1,                      1,                 2.2481,               0.008515,               0.008515,               0.008515
                     47,                0.02604,                      1,                      1,                 2.2481,               0.008482,               0.008482,               0.008482
                     48,                0.02835,                      1,                      1,                 2.2481,               0.008449,               0.008449,               0.008449
                     49,                0.03015,                      1,                      1,                 2.2481,               0.008416,               0.008416,               0.008416
                     50,                0.02372,                      1,                      1,                 2.2481,               0.008383,               0.008383,               0.008383
                     51,                0.02598,                      1,                      1,                 2.2481,                0.00835,                0.00835,                0.00835
                     52,                0.03128,                      1,                      1,                 2.2481,               0.008317,               0.008317,               0.008317
                     53,                0.03136,                      1,                      1,                 2.2481,               0.008284,               0.008284,               0.008284
                     54,                0.02887,                      1,                      1,                 2.2481,               0.008251,               0.008251,               0.008251
                     55,                0.03155,                      1,                      1,                 2.2481,               0.008218,               0.008218,               0.008218
                     56,                0.02729,                      1,                      1,                 2.2481,               0.008185,               0.008185,               0.008185
                     57,                0.02426,                      1,                      1,                 2.2481,               0.008152,               0.008152,               0.008152
                     58,                0.03002,                      1,                      1,                 2.2481,               0.008119,               0.008119,               0.008119
                     59,                0.02435,                      1,                      1,                 2.2481,               0.008086,               0.008086,               0.008086
                     60,                0.02874,                      1,                      1,                 2.2481,               0.008053,               0.008053,               0.008053
                     61,                0.02633,                      1,                      1,                 2.2481,                0.00802,                0.00802,                0.00802
                     62,                0.03029,                      1,                      1,                 2.2481,               0.007987,               0.007987,               0.007987
                     63,                0.02733,                      1,                      1,                 2.2481,               0.007954,               0.007954,               0.007954
                     64,                0.02268,                      1,                      1,                 2.2481,               0.007921,               0.007921,               0.007921
                     65,                0.02561,                      1,                      1,                 2.2481,               0.007888,               0.007888,               0.007888
                     66,                0.02728,                      1,                      1,                 2.2481,               0.007855,               0.007855,               0.007855
                     67,                0.02915,                      1,                      1,                 2.2481,               0.007822,               0.007822,               0.007822
                     68,                0.02444,                      1,                      1,                 2.2481,               0.007789,               0.007789,               0.007789
                     69,                0.02422,                      1,                      1,                 2.2481,               0.007756,               0.007756,               0.007756
                     70,                0.02438,                      1,                      1,                 2.2481,               0.007723,               0.007723,               0.007723
                     71,                0.02548,                      1,                      1,                 2.2481,                0.00769,                0.00769,                0.00769
                     72,                0.02976,                      1,                      1,                 2.2481,               0.007657,               0.007657,               0.007657
                     73,                0.02063,                      1,                      1,                 2.2482,               0.007624,               0.007624,               0.007624
                     74,                0.02552,                      1,                      1,                 2.2482,               0.007591,               0.007591,               0.007591
                     75,                0.02281,                      1,                      1,                 2.2483,               0.007558,               0.007558,               0.007558
                     76,                0.02522,                      1,                      1,                 2.2483,               0.007525,               0.007525,               0.007525
                     77,                0.02787,                      1,                      1,                 2.2483,               0.007492,               0.007492,               0.007492
                     78,                0.02203,                      1,                      1,                 2.2483,               0.007459,               0.007459,               0.007459
                     79,                0.02389,                      1,                      1,                 2.2483,               0.007426,               0.007426,               0.007426
                     80,                0.02283,                      1,                      1,                 2.2484,               0.007393,               0.007393,               0.007393
                     81,                0.01995,                      1,                      1,                 2.2484,                0.00736,                0.00736,                0.00736
                     82,                0.02513,                0.99986,                      1,                 2.2485,               0.007327,               0.007327,               0.007327
                     83,                0.02167,                0.99986,                      1,                 2.2485,               0.007294,               0.007294,               0.007294
                     84,                0.02206,                0.99986,                      1,                 2.2485,               0.007261,               0.007261,               0.007261
                     85,                0.02284,                0.99986,                      1,                 2.2485,               0.007228,               0.007228,               0.007228
                     86,                0.02381,                0.99986,                      1,                 2.2485,               0.007195,               0.007195,               0.007195
                     87,                0.02495,                      1,                      1,                 2.2485,               0.007162,               0.007162,               0.007162
                     88,                0.02258,                      1,                      1,                 2.2484,               0.007129,               0.007129,               0.007129
                     89,                0.02343,                      1,                      1,                 2.2484,               0.007096,               0.007096,               0.007096
                     90,                0.02622,                      1,                      1,                 2.2484,               0.007063,               0.007063,               0.007063
                     91,                0.02419,                      1,                      1,                 2.2484,                0.00703,                0.00703,                0.00703
                     92,                0.02131,                      1,                      1,                 2.2484,               0.006997,               0.006997,               0.006997
                     93,                0.01919,                      1,                      1,                 2.2484,               0.006964,               0.006964,               0.006964
                     94,                0.02028,                      1,                      1,                 2.2484,               0.006931,               0.006931,               0.006931
                     95,                0.01993,                      1,                      1,                 2.2484,               0.006898,               0.006898,               0.006898
                     96,                0.02154,                      1,                      1,                 2.2483,               0.006865,               0.006865,               0.006865
                     97,                0.01785,                      1,                      1,                 2.2483,               0.006832,               0.006832,               0.006832
                     98,                0.02043,                      1,                      1,                 2.2483,               0.006799,               0.006799,               0.006799
                     99,                0.01908,                      1,                      1,                 2.2484,               0.006766,               0.006766,               0.006766
                    100,                0.02449,                      1,                      1,                 2.2483,               0.006733,               0.006733,               0.006733
                    101,                0.01733,                      1,                      1,                 2.2483,                 0.0067,                 0.0067,                 0.0067
                    102,                0.01902,                      1,                      1,                 2.2483,               0.006667,               0.006667,               0.006667
