                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1243,                0.99494,                0.99971,                 2.4476,              0.0034075,              0.0034075,              0.0034075
                      2,                0.20953,                 0.9969,                      1,                 2.4341,              0.0061408,              0.0061408,              0.0061408
                      3,                0.19553,                0.99805,                      1,                 2.4303,              0.0080193,              0.0080193,              0.0080193
                      4,                0.17961,                0.99937,                      1,                 2.4278,              0.0070289,              0.0070289,              0.0070289
                      5,                0.12328,                0.99937,                      1,                 2.4273,              0.0060385,              0.0060385,              0.0060385
                      6,                0.09508,                0.99977,                      1,                 2.4264,              0.0050482,              0.0050482,              0.0050482
                      7,                0.07886,                0.99983,                      1,                 2.4262,              0.0040578,              0.0040578,              0.0040578
                      8,                0.06517,                0.99983,                      1,                 2.4262,              0.0030674,              0.0030674,              0.0030674
                      9,                0.05193,                0.99989,                      1,                  2.426,               0.002077,               0.002077,               0.002077
                     10,                 0.0427,                      1,                      1,                 2.4259,              0.0010867,              0.0010867,              0.0010867
