                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1521,                0.99523,                0.99994,                 2.4516,              0.0034091,              0.0034091,              0.0034091
                      2,                0.20019,                0.99805,                      1,                 2.4315,              0.0061415,              0.0061415,              0.0061415
                      3,                0.17225,                0.99822,                      1,                 2.4297,              0.0080128,              0.0080128,              0.0080128
                      4,                0.14235,                0.99948,                      1,                 2.4275,              0.0070191,              0.0070191,              0.0070191
                      5,                 0.1037,                0.99971,                      1,                 2.4266,              0.0060255,              0.0060255,              0.0060255
                      6,                0.07932,                0.99994,                      1,                 2.4261,              0.0050319,              0.0050319,              0.0050319
                      7,                0.06553,                0.99989,                      1,                 2.4261,              0.0040383,              0.0040383,              0.0040383
                      8,                0.05397,                      1,                      1,                  2.426,              0.0030447,              0.0030447,              0.0030447
                      9,                0.04432,                      1,                      1,                 2.4259,               0.002051,               0.002051,               0.002051
                     10,                0.03761,                      1,                      1,                 2.4259,              0.0010574,              0.0010574,              0.0010574
