                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2715,                0.99259,                      1,                 2.4621,              0.0035022,              0.0035022,              0.0035022
                      2,                0.24898,                0.99805,                0.99994,                 2.4341,              0.0063133,              0.0063133,              0.0063133
                      3,                0.20744,                0.99678,                      1,                 2.4323,              0.0080247,              0.0080247,              0.0080247
                      4,                0.16675,                 0.9992,                      1,                 2.4279,              0.0070371,              0.0070371,              0.0070371
                      5,                0.12583,                0.99989,                      1,                 2.4265,              0.0060495,              0.0060495,              0.0060495
                      6,                0.10228,                0.99989,                      1,                 2.4262,              0.0050618,              0.0050618,              0.0050618
                      7,                0.08718,                0.99983,                      1,                 2.4261,              0.0040742,              0.0040742,              0.0040742
                      8,                0.07167,                0.99989,                      1,                  2.426,              0.0030866,              0.0030866,              0.0030866
                      9,                0.06173,                0.99989,                      1,                  2.426,               0.002099,               0.002099,               0.002099
                     10,                0.05392,                0.99994,                      1,                 2.4259,              0.0011113,              0.0011113,              0.0011113
