                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1749,                0.99293,                0.99994,                 2.4523,              0.0033326,              0.0033326,              0.0033326
                      2,                0.22074,                0.99782,                0.99994,                  2.432,              0.0065999,              0.0065999,              0.0065999
                      3,                 0.2097,                0.99822,                0.99994,                 2.4309,              0.0098012,              0.0098012,              0.0098012
                      4,                0.20399,                0.99805,                0.99994,                  2.429,               0.009703,               0.009703,               0.009703
                      5,                0.15055,                0.99971,                      1,                 2.4268,               0.009604,               0.009604,               0.009604
                      6,                 0.1404,                0.99971,                      1,                 2.4264,               0.009505,               0.009505,               0.009505
                      7,                0.12614,                0.99977,                      1,                 2.4262,               0.009406,               0.009406,               0.009406
                      8,                0.12372,                0.99977,                      1,                 2.4262,               0.009307,               0.009307,               0.009307
                      9,                0.11448,                0.99994,                      1,                  2.426,               0.009208,               0.009208,               0.009208
                     10,                0.10971,                      1,                      1,                  2.426,               0.009109,               0.009109,               0.009109
                     11,                0.11245,                0.99994,                      1,                 2.4259,                0.00901,                0.00901,                0.00901
                     12,                 0.1128,                0.99994,                      1,                 2.4259,               0.008911,               0.008911,               0.008911
                     13,                0.11257,                0.99994,                      1,                 2.4259,               0.008812,               0.008812,               0.008812
                     14,                0.10787,                0.99994,                      1,                 2.4259,               0.008713,               0.008713,               0.008713
                     15,                0.10239,                0.99994,                      1,                 2.4259,               0.008614,               0.008614,               0.008614
                     16,                0.10447,                0.99994,                      1,                 2.4259,               0.008515,               0.008515,               0.008515
                     17,                0.10338,                0.99994,                      1,                 2.4259,               0.008416,               0.008416,               0.008416
                     18,                 0.0985,                0.99994,                      1,                 2.4259,               0.008317,               0.008317,               0.008317
                     19,                 0.0979,                0.99994,                      1,                 2.4259,               0.008218,               0.008218,               0.008218
                     20,                0.09552,                0.99994,                      1,                 2.4259,               0.008119,               0.008119,               0.008119
                     21,                0.09753,                0.99994,                      1,                 2.4259,                0.00802,                0.00802,                0.00802
                     22,                0.10128,                0.99994,                      1,                 2.4259,               0.007921,               0.007921,               0.007921
                     23,                0.09165,                0.99994,                      1,                 2.4259,               0.007822,               0.007822,               0.007822
                     24,                0.09396,                0.99994,                      1,                 2.4259,               0.007723,               0.007723,               0.007723
                     25,                0.08849,                0.99994,                      1,                 2.4259,               0.007624,               0.007624,               0.007624
                     26,                0.09044,                0.99994,                      1,                 2.4259,               0.007525,               0.007525,               0.007525
                     27,                0.09052,                0.99994,                      1,                 2.4259,               0.007426,               0.007426,               0.007426
                     28,                0.08678,                0.99994,                      1,                 2.4259,               0.007327,               0.007327,               0.007327
                     29,                0.08511,                0.99994,                      1,                 2.4259,               0.007228,               0.007228,               0.007228
                     30,                0.08581,                0.99994,                      1,                 2.4259,               0.007129,               0.007129,               0.007129
