                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1129,                0.99511,                0.99983,                 2.4492,              0.0032865,              0.0032865,              0.0032865
                      2,                0.20136,                0.99695,                      1,                 2.4329,              0.0059228,              0.0059228,              0.0059228
                      3,                 0.1737,                0.99868,                      1,                 2.4295,              0.0079082,              0.0079082,              0.0079082
                      4,                0.15263,                0.99943,                      1,                 2.4274,              0.0070296,              0.0070296,              0.0070296
                      5,                0.11494,                0.99971,                      1,                 2.4263,              0.0060395,              0.0060395,              0.0060395
                      6,                0.08999,                0.99989,                      1,                 2.4261,              0.0050494,              0.0050494,              0.0050494
                      7,                 0.0741,                0.99977,                      1,                 2.4261,              0.0040592,              0.0040592,              0.0040592
                      8,                0.05627,                0.99994,                      1,                  2.426,              0.0030691,              0.0030691,              0.0030691
                      9,                0.05002,                      1,                      1,                  2.426,               0.002079,               0.002079,               0.002079
                     10,                0.04183,                      1,                      1,                 2.4259,              0.0010888,              0.0010888,              0.0010888
