                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2994,                0.99172,                0.99989,                 2.4671,              0.0028636,              0.0028636,              0.0028636
                      2,                0.23247,                0.99644,                0.99994,                 2.4359,              0.0056712,              0.0056712,              0.0056712
                      3,                0.16232,                0.99897,                      1,                 2.4287,              0.0084221,              0.0084221,              0.0084221
                      4,                0.15442,                0.99908,                      1,                 2.4281,              0.0097031,              0.0097031,              0.0097031
                      5,                0.12667,                 0.9996,                      1,                 2.4266,              0.0096041,              0.0096041,              0.0096041
                      6,                0.11271,                0.99971,                      1,                 2.4265,              0.0095051,              0.0095051,              0.0095051
                      7,                0.09633,                0.99989,                      1,                 2.4261,              0.0094061,              0.0094061,              0.0094061
                      8,                0.09091,                0.99994,                      1,                 2.4261,              0.0093072,              0.0093072,              0.0093072
                      9,                 0.0875,                0.99994,                      1,                 2.4261,              0.0092082,              0.0092082,              0.0092082
                     10,                0.08204,                0.99994,                      1,                 2.4259,              0.0091092,              0.0091092,              0.0091092
                     11,                0.08221,                      1,                      1,                 2.4259,              0.0090102,              0.0090102,              0.0090102
                     12,                0.07968,                      1,                      1,                 2.4259,              0.0089112,              0.0089112,              0.0089112
                     13,                0.07658,                      1,                      1,                 2.4258,              0.0088123,              0.0088123,              0.0088123
                     14,                0.07757,                      1,                      1,                 2.4259,              0.0087133,              0.0087133,              0.0087133
                     15,                0.06937,                      1,                      1,                 2.4258,              0.0086143,              0.0086143,              0.0086143
                     16,                0.07456,                      1,                      1,                 2.4258,              0.0085153,              0.0085153,              0.0085153
                     17,                0.07403,                      1,                      1,                 2.4258,              0.0084164,              0.0084164,              0.0084164
                     18,                0.07327,                      1,                      1,                 2.4258,              0.0083174,              0.0083174,              0.0083174
                     19,                0.07291,                      1,                      1,                 2.4258,              0.0082184,              0.0082184,              0.0082184
                     20,                0.07047,                      1,                      1,                 2.4258,              0.0081194,              0.0081194,              0.0081194
                     21,                0.06882,                      1,                      1,                 2.4258,              0.0080204,              0.0080204,              0.0080204
                     22,                0.06919,                      1,                      1,                 2.4258,              0.0079215,              0.0079215,              0.0079215
                     23,                0.07009,                      1,                      1,                 2.4258,              0.0078225,              0.0078225,              0.0078225
                     24,                0.06772,                      1,                      1,                 2.4258,              0.0077235,              0.0077235,              0.0077235
                     25,                0.07227,                      1,                      1,                 2.4258,              0.0076245,              0.0076245,              0.0076245
                     26,                0.06715,                      1,                      1,                 2.4258,              0.0075255,              0.0075255,              0.0075255
