                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.81416,                0.99563,                0.99989,                  2.438,              0.0034126,              0.0034126,              0.0034126
                      2,                0.19688,                0.99454,                      1,                 2.4356,              0.0061507,              0.0061507,              0.0061507
                      3,                0.26431,                0.99052,                0.99977,                 2.4436,              0.0080215,              0.0080215,              0.0080215
                      4,                0.24455,                0.99782,                      1,                 2.4306,              0.0070322,              0.0070322,              0.0070322
                      5,                0.15616,                0.99914,                0.99994,                 2.4278,               0.006043,               0.006043,               0.006043
                      6,                0.12174,                0.99954,                      1,                 2.4268,              0.0050537,              0.0050537,              0.0050537
                      7,                0.09473,                0.99989,                      1,                 2.4261,              0.0040644,              0.0040644,              0.0040644
                      8,                 0.0743,                0.99989,                      1,                 2.4261,              0.0030752,              0.0030752,              0.0030752
                      9,                0.05664,                0.99989,                      1,                 2.4261,              0.0020859,              0.0020859,              0.0020859
                     10,                0.04408,                0.99989,                      1,                 2.4261,              0.0010967,              0.0010967,              0.0010967
