                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1627,                0.99684,                      1,                 2.4491,              0.0033326,              0.0033326,              0.0033326
                      2,                0.20793,                0.99833,                      1,                 2.4316,              0.0065339,              0.0065339,              0.0065339
                      3,                 0.1887,                0.99724,                      1,                 2.4319,              0.0096033,              0.0096033,              0.0096033
                      4,                0.18554,                0.99833,                      1,                 2.4293,               0.009406,               0.009406,               0.009406
                      5,                0.13418,                0.99966,                      1,                 2.4267,               0.009208,               0.009208,               0.009208
                      6,                0.12281,                0.99966,                      1,                 2.4266,                0.00901,                0.00901,                0.00901
                      7,                0.10645,                0.99977,                      1,                 2.4261,               0.008812,               0.008812,               0.008812
                      8,                0.10432,                0.99994,                      1,                 2.4259,               0.008614,               0.008614,               0.008614
                      9,                0.10099,                0.99994,                      1,                 2.4259,               0.008416,               0.008416,               0.008416
                     10,                0.09866,                      1,                      1,                 2.4259,               0.008218,               0.008218,               0.008218
                     11,                0.09122,                      1,                      1,                 2.4258,                0.00802,                0.00802,                0.00802
                     12,                0.09312,                      1,                      1,                 2.4258,               0.007822,               0.007822,               0.007822
                     13,                 0.0931,                      1,                      1,                 2.4258,               0.007624,               0.007624,               0.007624
                     14,                0.08375,                      1,                      1,                 2.4258,               0.007426,               0.007426,               0.007426
                     15,                0.08374,                      1,                      1,                 2.4258,               0.007228,               0.007228,               0.007228
                     16,                0.08361,                      1,                      1,                 2.4258,                0.00703,                0.00703,                0.00703
                     17,                0.07946,                      1,                      1,                 2.4258,               0.006832,               0.006832,               0.006832
                     18,                0.07726,                      1,                      1,                 2.4258,               0.006634,               0.006634,               0.006634
                     19,                0.07452,                      1,                      1,                 2.4258,               0.006436,               0.006436,               0.006436
                     20,                 0.0734,                      1,                      1,                 2.4258,               0.006238,               0.006238,               0.006238
                     21,                0.07371,                      1,                      1,                 2.4258,                0.00604,                0.00604,                0.00604
                     22,                0.06949,                      1,                      1,                 2.4258,               0.005842,               0.005842,               0.005842
                     23,                0.06742,                      1,                      1,                 2.4258,               0.005644,               0.005644,               0.005644
                     24,                0.06831,                      1,                      1,                 2.4258,               0.005446,               0.005446,               0.005446
                     25,                0.06355,                      1,                      1,                 2.4258,               0.005248,               0.005248,               0.005248
                     26,                0.06006,                      1,                      1,                 2.4258,                0.00505,                0.00505,                0.00505
                     27,                0.06036,                      1,                      1,                 2.4258,               0.004852,               0.004852,               0.004852
                     28,                0.05958,                      1,                      1,                 2.4258,               0.004654,               0.004654,               0.004654
                     29,                 0.0585,                      1,                      1,                 2.4258,               0.004456,               0.004456,               0.004456
                     30,                0.05591,                      1,                      1,                 2.4258,               0.004258,               0.004258,               0.004258
                     31,                0.05156,                      1,                      1,                 2.4258,                0.00406,                0.00406,                0.00406
                     32,                0.04868,                      1,                      1,                 2.4258,               0.003862,               0.003862,               0.003862
                     33,                0.04576,                      1,                      1,                 2.4258,               0.003664,               0.003664,               0.003664
                     34,                0.04677,                      1,                      1,                 2.4258,               0.003466,               0.003466,               0.003466
                     35,                0.04306,                      1,                      1,                 2.4258,               0.003268,               0.003268,               0.003268
                     36,                 0.0444,                      1,                      1,                 2.4258,                0.00307,                0.00307,                0.00307
                     37,                0.03846,                      1,                      1,                 2.4258,               0.002872,               0.002872,               0.002872
                     38,                0.03574,                      1,                      1,                 2.4258,               0.002674,               0.002674,               0.002674
                     39,                0.03445,                      1,                      1,                 2.4258,               0.002476,               0.002476,               0.002476
                     40,                 0.0336,                      1,                      1,                 2.4258,               0.002278,               0.002278,               0.002278
                     41,                0.03207,                      1,                      1,                 2.4258,                0.00208,                0.00208,                0.00208
                     42,                0.03189,                      1,                      1,                 2.4258,               0.001882,               0.001882,               0.001882
                     43,                0.02722,                      1,                      1,                 2.4258,               0.001684,               0.001684,               0.001684
                     44,                0.02722,                      1,                      1,                 2.4258,               0.001486,               0.001486,               0.001486
                     45,                0.02395,                      1,                      1,                 2.4258,               0.001288,               0.001288,               0.001288
                     46,                0.02308,                      1,                      1,                 2.4258,                0.00109,                0.00109,                0.00109
                     47,                0.02278,                      1,                      1,                 2.4258,               0.000892,               0.000892,               0.000892
                     48,                0.02191,                      1,                      1,                 2.4258,               0.000694,               0.000694,               0.000694
                     49,                0.01915,                      1,                      1,                 2.4258,               0.000496,               0.000496,               0.000496
                     50,                0.01804,                      1,                      1,                 2.4258,               0.000298,               0.000298,               0.000298
