                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.8007,                0.73948,                0.98805,                 2.8593,              0.0033326,              0.0033326,              0.0033326
                      2,                0.92819,                0.97977,                0.99908,                 2.4847,              0.0065999,              0.0065999,              0.0065999
                      3,                0.54537,                0.98649,                0.99954,                 2.4537,              0.0098012,              0.0098012,              0.0098012
                      4,                0.37907,                0.99523,                0.99994,                 2.4365,               0.009703,               0.009703,               0.009703
                      5,                0.26759,                0.99833,                0.99989,                 2.4311,               0.009604,               0.009604,               0.009604
                      6,                0.23084,                0.99879,                0.99989,                 2.4292,               0.009505,               0.009505,               0.009505
                      7,                0.19607,                0.99943,                0.99994,                 2.4279,               0.009406,               0.009406,               0.009406
                      8,                0.18457,                0.99937,                0.99989,                 2.4275,               0.009307,               0.009307,               0.009307
                      9,                0.17551,                 0.9996,                      1,                 2.4268,               0.009208,               0.009208,               0.009208
                     10,                0.16561,                0.99954,                      1,                 2.4268,               0.009109,               0.009109,               0.009109
                     11,                0.15347,                0.99977,                      1,                 2.4265,                0.00901,                0.00901,                0.00901
                     12,                0.15228,                0.99983,                      1,                 2.4263,               0.008911,               0.008911,               0.008911
                     13,                0.14348,                0.99983,                      1,                 2.4262,               0.008812,               0.008812,               0.008812
                     14,                0.13755,                0.99989,                      1,                 2.4262,               0.008713,               0.008713,               0.008713
                     15,                0.13334,                0.99994,                      1,                 2.4261,               0.008614,               0.008614,               0.008614
                     16,                0.13017,                0.99994,                      1,                 2.4261,               0.008515,               0.008515,               0.008515
                     17,                0.12401,                0.99994,                      1,                 2.4261,               0.008416,               0.008416,               0.008416
                     18,                0.12368,                0.99994,                      1,                 2.4261,               0.008317,               0.008317,               0.008317
                     19,                0.11878,                0.99994,                      1,                 2.4261,               0.008218,               0.008218,               0.008218
                     20,                0.11812,                0.99994,                      1,                 2.4261,               0.008119,               0.008119,               0.008119
                     21,                0.11348,                0.99994,                      1,                  2.426,                0.00802,                0.00802,                0.00802
                     22,                0.11437,                0.99994,                      1,                  2.426,               0.007921,               0.007921,               0.007921
                     23,                0.10906,                0.99994,                      1,                  2.426,               0.007822,               0.007822,               0.007822
                     24,                0.11043,                0.99994,                      1,                  2.426,               0.007723,               0.007723,               0.007723
                     25,                 0.1045,                0.99994,                      1,                  2.426,               0.007624,               0.007624,               0.007624
                     26,                0.10583,                0.99994,                      1,                  2.426,               0.007525,               0.007525,               0.007525
                     27,                0.10357,                0.99994,                      1,                  2.426,               0.007426,               0.007426,               0.007426
                     28,                0.09988,                0.99994,                      1,                  2.426,               0.007327,               0.007327,               0.007327
                     29,                0.09865,                0.99994,                      1,                 2.4259,               0.007228,               0.007228,               0.007228
                     30,                0.09667,                0.99994,                      1,                 2.4259,               0.007129,               0.007129,               0.007129
                     31,                0.09485,                0.99994,                      1,                 2.4259,                0.00703,                0.00703,                0.00703
                     32,                0.09726,                0.99994,                      1,                 2.4259,               0.006931,               0.006931,               0.006931
                     33,                0.09414,                0.99994,                      1,                 2.4259,               0.006832,               0.006832,               0.006832
                     34,                0.09419,                0.99994,                      1,                 2.4259,               0.006733,               0.006733,               0.006733
                     35,                0.09076,                0.99994,                      1,                 2.4259,               0.006634,               0.006634,               0.006634
                     36,                0.09018,                0.99994,                      1,                 2.4259,               0.006535,               0.006535,               0.006535
                     37,                0.08724,                0.99994,                      1,                 2.4259,               0.006436,               0.006436,               0.006436
                     38,                0.08684,                0.99994,                      1,                 2.4259,               0.006337,               0.006337,               0.006337
                     39,                0.08088,                0.99994,                      1,                 2.4259,               0.006238,               0.006238,               0.006238
                     40,                0.08607,                0.99994,                      1,                 2.4259,               0.006139,               0.006139,               0.006139
                     41,                0.08406,                0.99994,                      1,                 2.4259,                0.00604,                0.00604,                0.00604
                     42,                 0.0831,                0.99994,                      1,                 2.4259,               0.005941,               0.005941,               0.005941
                     43,                0.08512,                0.99994,                      1,                 2.4259,               0.005842,               0.005842,               0.005842
                     44,                0.08208,                0.99994,                      1,                 2.4259,               0.005743,               0.005743,               0.005743
                     45,                0.07998,                0.99994,                      1,                 2.4259,               0.005644,               0.005644,               0.005644
                     46,                0.07562,                0.99994,                      1,                 2.4259,               0.005545,               0.005545,               0.005545
                     47,                 0.0765,                0.99994,                      1,                 2.4259,               0.005446,               0.005446,               0.005446
                     48,                0.07618,                0.99994,                      1,                 2.4259,               0.005347,               0.005347,               0.005347
                     49,                0.07807,                0.99994,                      1,                 2.4259,               0.005248,               0.005248,               0.005248
                     50,                0.07692,                0.99994,                      1,                 2.4259,               0.005149,               0.005149,               0.005149
                     51,                0.06891,                0.99994,                      1,                 2.4259,                0.00505,                0.00505,                0.00505
                     52,                0.07357,                0.99994,                      1,                 2.4259,               0.004951,               0.004951,               0.004951
                     53,                0.07173,                0.99994,                      1,                 2.4259,               0.004852,               0.004852,               0.004852
                     54,                0.07018,                0.99994,                      1,                 2.4259,               0.004753,               0.004753,               0.004753
                     55,                 0.0679,                0.99994,                      1,                 2.4259,               0.004654,               0.004654,               0.004654
                     56,                0.06858,                0.99994,                      1,                 2.4259,               0.004555,               0.004555,               0.004555
                     57,                0.06799,                0.99994,                      1,                 2.4259,               0.004456,               0.004456,               0.004456
                     58,                0.06463,                0.99994,                      1,                 2.4259,               0.004357,               0.004357,               0.004357
                     59,                0.06408,                0.99994,                      1,                 2.4259,               0.004258,               0.004258,               0.004258
                     60,                0.06244,                0.99994,                      1,                 2.4259,               0.004159,               0.004159,               0.004159
                     61,                 0.0647,                0.99994,                      1,                 2.4259,                0.00406,                0.00406,                0.00406
                     62,                0.06185,                0.99994,                      1,                 2.4259,               0.003961,               0.003961,               0.003961
                     63,                0.05806,                0.99994,                      1,                 2.4259,               0.003862,               0.003862,               0.003862
                     64,                0.05809,                0.99994,                      1,                 2.4259,               0.003763,               0.003763,               0.003763
                     65,                0.05299,                0.99994,                      1,                 2.4259,               0.003664,               0.003664,               0.003664
                     66,                0.05619,                0.99994,                      1,                 2.4259,               0.003565,               0.003565,               0.003565
                     67,                 0.0556,                0.99994,                      1,                 2.4259,               0.003466,               0.003466,               0.003466
                     68,                0.05428,                0.99994,                      1,                 2.4259,               0.003367,               0.003367,               0.003367
                     69,                0.05119,                0.99994,                      1,                 2.4259,               0.003268,               0.003268,               0.003268
                     70,                0.05455,                0.99994,                      1,                 2.4259,               0.003169,               0.003169,               0.003169
                     71,                0.04998,                0.99994,                      1,                 2.4259,                0.00307,                0.00307,                0.00307
                     72,                0.05049,                0.99994,                      1,                 2.4258,               0.002971,               0.002971,               0.002971
                     73,                0.05003,                0.99994,                      1,                 2.4259,               0.002872,               0.002872,               0.002872
                     74,                 0.0497,                0.99994,                      1,                 2.4259,               0.002773,               0.002773,               0.002773
                     75,                0.04591,                0.99994,                      1,                 2.4258,               0.002674,               0.002674,               0.002674
                     76,                0.04563,                0.99994,                      1,                 2.4258,               0.002575,               0.002575,               0.002575
                     77,                0.04309,                0.99994,                      1,                 2.4258,               0.002476,               0.002476,               0.002476
                     78,                0.04303,                0.99994,                      1,                 2.4258,               0.002377,               0.002377,               0.002377
                     79,                0.04227,                0.99994,                      1,                 2.4258,               0.002278,               0.002278,               0.002278
                     80,                0.04069,                0.99994,                      1,                 2.4258,               0.002179,               0.002179,               0.002179
                     81,                0.04165,                0.99994,                      1,                 2.4258,                0.00208,                0.00208,                0.00208
