                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1485,                 0.9942,                0.99994,                 2.4512,              0.0034091,              0.0034091,              0.0034091
                      2,                0.20419,                0.99776,                0.99994,                 2.4321,              0.0061437,              0.0061437,              0.0061437
                      3,                0.17103,                0.99902,                      1,                 2.4291,              0.0080194,              0.0080194,              0.0080194
                      4,                0.14728,                0.99925,                      1,                 2.4274,              0.0070291,              0.0070291,              0.0070291
                      5,                0.10788,                0.99977,                      1,                 2.4264,              0.0060388,              0.0060388,              0.0060388
                      6,                0.08087,                0.99983,                      1,                 2.4263,              0.0050486,              0.0050486,              0.0050486
                      7,                0.06885,                0.99989,                      1,                  2.426,              0.0040583,              0.0040583,              0.0040583
                      8,                0.05506,                0.99994,                      1,                 2.4259,               0.003068,               0.003068,               0.003068
                      9,                0.04926,                0.99994,                      1,                 2.4259,              0.0020777,              0.0020777,              0.0020777
                     10,                0.03939,                      1,                      1,                 2.4259,              0.0010874,              0.0010874,              0.0010874
