                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7567,                0.80563,                0.98724,                 2.7925,              0.0033327,              0.0033327,              0.0033327
                      2,                0.84339,                0.98678,                0.99931,                 2.4648,               0.006534,               0.006534,               0.006534
                      3,                0.50562,                0.99356,                0.99989,                 2.4435,              0.0096033,              0.0096033,              0.0096033
                      4,                0.35063,                0.99621,                      1,                 2.4346,               0.009406,               0.009406,               0.009406
                      5,                0.24957,                0.99828,                      1,                 2.4295,               0.009208,               0.009208,               0.009208
                      6,                0.21163,                0.99851,                      1,                 2.4286,                0.00901,                0.00901,                0.00901
                      7,                0.18677,                 0.9992,                      1,                 2.4278,               0.008812,               0.008812,               0.008812
                      8,                0.16804,                0.99931,                      1,                 2.4274,               0.008614,               0.008614,               0.008614
                      9,                0.16098,                0.99954,                      1,                 2.4269,               0.008416,               0.008416,               0.008416
                     10,                0.15358,                0.99977,                      1,                 2.4265,               0.008218,               0.008218,               0.008218
                     11,                0.14306,                0.99989,                      1,                 2.4264,                0.00802,                0.00802,                0.00802
                     12,                0.13296,                0.99989,                      1,                 2.4263,               0.007822,               0.007822,               0.007822
                     13,                0.13533,                0.99989,                      1,                 2.4262,               0.007624,               0.007624,               0.007624
                     14,                 0.1261,                0.99989,                      1,                 2.4261,               0.007426,               0.007426,               0.007426
                     15,                0.12098,                0.99989,                      1,                 2.4261,               0.007228,               0.007228,               0.007228
                     16,                0.11553,                0.99989,                      1,                 2.4261,                0.00703,                0.00703,                0.00703
                     17,                0.11255,                0.99989,                      1,                 2.4261,               0.006832,               0.006832,               0.006832
                     18,                0.10595,                0.99989,                      1,                  2.426,               0.006634,               0.006634,               0.006634
                     19,                0.10618,                0.99989,                      1,                  2.426,               0.006436,               0.006436,               0.006436
                     20,                0.10126,                      1,                      1,                  2.426,               0.006238,               0.006238,               0.006238
                     21,                0.09835,                      1,                      1,                  2.426,                0.00604,                0.00604,                0.00604
                     22,                0.09588,                      1,                      1,                 2.4259,               0.005842,               0.005842,               0.005842
                     23,                0.09085,                      1,                      1,                 2.4259,               0.005644,               0.005644,               0.005644
                     24,                0.09146,                      1,                      1,                 2.4259,               0.005446,               0.005446,               0.005446
                     25,                0.08849,                      1,                      1,                 2.4259,               0.005248,               0.005248,               0.005248
                     26,                0.08682,                      1,                      1,                 2.4259,                0.00505,                0.00505,                0.00505
                     27,                0.08395,                      1,                      1,                 2.4259,               0.004852,               0.004852,               0.004852
                     28,                0.07827,                      1,                      1,                 2.4259,               0.004654,               0.004654,               0.004654
                     29,                0.07686,                      1,                      1,                 2.4259,               0.004456,               0.004456,               0.004456
                     30,                0.07427,                      1,                      1,                 2.4259,               0.004258,               0.004258,               0.004258
                     31,                0.07128,                      1,                      1,                 2.4259,                0.00406,                0.00406,                0.00406
