                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1665,                0.99595,                0.99994,                 2.4138,              0.0033325,              0.0033325,              0.0033325
                      2,                0.20854,                0.99786,                0.99988,                 2.3989,              0.0065999,              0.0065999,              0.0065999
                      3,                0.18834,                0.99768,                      1,                 2.3972,              0.0098012,              0.0098012,              0.0098012
                      4,                0.18626,                0.99887,                      1,                 2.3946,               0.009703,               0.009703,               0.009703
                      5,                0.14186,                0.99946,                      1,                 2.3936,               0.009604,               0.009604,               0.009604
                      6,                0.12942,                0.99952,                      1,                 2.3934,               0.009505,               0.009505,               0.009505
                      7,                0.11492,                0.99976,                      1,                  2.393,               0.009406,               0.009406,               0.009406
                      8,                0.10956,                0.99976,                      1,                 2.3928,               0.009307,               0.009307,               0.009307
                      9,                0.10222,                0.99982,                      1,                 2.3929,               0.009208,               0.009208,               0.009208
                     10,                0.10515,                0.99988,                      1,                 2.3927,               0.009109,               0.009109,               0.009109
                     11,                0.09578,                0.99994,                      1,                 2.3927,                0.00901,                0.00901,                0.00901
                     12,                0.10005,                0.99994,                      1,                 2.3927,               0.008911,               0.008911,               0.008911
                     13,                0.09924,                0.99994,                      1,                 2.3927,               0.008812,               0.008812,               0.008812
                     14,                0.09853,                0.99994,                      1,                 2.3927,               0.008713,               0.008713,               0.008713
                     15,                 0.0973,                0.99994,                      1,                 2.3927,               0.008614,               0.008614,               0.008614
                     16,                0.09381,                0.99994,                      1,                 2.3927,               0.008515,               0.008515,               0.008515
                     17,                0.09182,                0.99994,                      1,                 2.3927,               0.008416,               0.008416,               0.008416
                     18,                0.09549,                0.99994,                      1,                 2.3927,               0.008317,               0.008317,               0.008317
                     19,                0.09173,                0.99994,                      1,                 2.3927,               0.008218,               0.008218,               0.008218
                     20,                0.08901,                0.99994,                      1,                 2.3927,               0.008119,               0.008119,               0.008119
                     21,                0.08779,                0.99994,                      1,                 2.3927,                0.00802,                0.00802,                0.00802
                     22,                0.09252,                0.99994,                      1,                 2.3927,               0.007921,               0.007921,               0.007921
                     23,                0.08496,                0.99994,                      1,                 2.3927,               0.007822,               0.007822,               0.007822
                     24,                0.08206,                0.99994,                      1,                 2.3927,               0.007723,               0.007723,               0.007723
                     25,                0.08365,                0.99994,                      1,                 2.3927,               0.007624,               0.007624,               0.007624
                     26,                0.08414,                0.99994,                      1,                 2.3927,               0.007525,               0.007525,               0.007525
