                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.8113,                0.72109,                0.98236,                 2.8827,              0.0033326,              0.0033326,              0.0033326
                      2,                 0.8953,                0.97437,                0.99989,                 2.4812,              0.0065999,              0.0065999,              0.0065999
                      3,                0.53796,                0.98695,                0.99989,                  2.451,              0.0098012,              0.0098012,              0.0098012
                      4,                 0.3771,                0.99724,                0.99989,                 2.4342,               0.009703,               0.009703,               0.009703
                      5,                0.26698,                0.99782,                0.99989,                 2.4313,               0.009604,               0.009604,               0.009604
                      6,                0.22768,                0.99862,                0.99994,                 2.4285,               0.009505,               0.009505,               0.009505
                      7,                0.19564,                0.99914,                      1,                 2.4277,               0.009406,               0.009406,               0.009406
                      8,                0.18533,                0.99948,                      1,                 2.4274,               0.009307,               0.009307,               0.009307
                      9,                0.17679,                0.99943,                      1,                 2.4269,               0.009208,               0.009208,               0.009208
                     10,                0.16605,                0.99971,                      1,                 2.4267,               0.009109,               0.009109,               0.009109
                     11,                0.15393,                0.99977,                      1,                 2.4264,                0.00901,                0.00901,                0.00901
                     12,                0.14988,                0.99983,                      1,                 2.4264,               0.008911,               0.008911,               0.008911
                     13,                0.15018,                0.99977,                      1,                 2.4264,               0.008812,               0.008812,               0.008812
                     14,                0.13903,                0.99977,                      1,                 2.4263,               0.008713,               0.008713,               0.008713
                     15,                0.13093,                0.99983,                      1,                 2.4262,               0.008614,               0.008614,               0.008614
                     16,                0.13283,                0.99983,                      1,                 2.4262,               0.008515,               0.008515,               0.008515
                     17,                0.13126,                0.99989,                      1,                 2.4262,               0.008416,               0.008416,               0.008416
                     18,                0.12663,                0.99989,                      1,                 2.4261,               0.008317,               0.008317,               0.008317
                     19,                0.11911,                0.99989,                      1,                 2.4261,               0.008218,               0.008218,               0.008218
                     20,                0.11991,                0.99989,                      1,                 2.4261,               0.008119,               0.008119,               0.008119
                     21,                0.11986,                0.99989,                      1,                 2.4261,                0.00802,                0.00802,                0.00802
                     22,                0.11423,                0.99989,                      1,                 2.4261,               0.007921,               0.007921,               0.007921
                     23,                0.11563,                0.99989,                      1,                 2.4261,               0.007822,               0.007822,               0.007822
                     24,                0.11091,                0.99989,                      1,                 2.4261,               0.007723,               0.007723,               0.007723
                     25,                0.11017,                0.99989,                      1,                  2.426,               0.007624,               0.007624,               0.007624
                     26,                0.10506,                0.99989,                      1,                  2.426,               0.007525,               0.007525,               0.007525
                     27,                0.10774,                0.99989,                      1,                  2.426,               0.007426,               0.007426,               0.007426
                     28,                0.10214,                0.99989,                      1,                  2.426,               0.007327,               0.007327,               0.007327
                     29,                0.10109,                0.99989,                      1,                  2.426,               0.007228,               0.007228,               0.007228
                     30,                0.09867,                0.99989,                      1,                  2.426,               0.007129,               0.007129,               0.007129
                     31,                0.09878,                0.99989,                      1,                  2.426,                0.00703,                0.00703,                0.00703
