                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.9792,                0.89849,                0.99972,                 2.4404,              0.0033314,              0.0033314,              0.0033314
                      2,                0.28821,                0.99163,                      1,                 2.2679,              0.0066427,              0.0066427,              0.0066427
                      3,                0.14409,                0.99833,                      1,                 2.2576,              0.0099321,              0.0099321,              0.0099321
                      4,                0.13038,                0.99707,                      1,                 2.2516,               0.009901,               0.009901,               0.009901
                      5,                0.07699,                0.99958,                      1,                 2.2498,               0.009868,               0.009868,               0.009868
                      6,                0.06602,                0.99833,                      1,                 2.2522,               0.009835,               0.009835,               0.009835
                      7,                0.05221,                0.99986,                      1,                 2.2489,               0.009802,               0.009802,               0.009802
                      8,                0.04246,                0.99707,                      1,                 2.2511,               0.009769,               0.009769,               0.009769
                      9,                0.04407,                0.99749,                      1,                 2.2507,               0.009736,               0.009736,               0.009736
                     10,                0.04013,                0.99986,                      1,                  2.249,               0.009703,               0.009703,               0.009703
                     11,                0.03765,                0.99749,                      1,                   2.25,                0.00967,                0.00967,                0.00967
                     12,                0.03624,                0.99735,                      1,                 2.2506,               0.009637,               0.009637,               0.009637
                     13,                 0.0378,                0.99526,                      1,                 2.2518,               0.009604,               0.009604,               0.009604
                     14,                 0.0372,                0.99763,                      1,                 2.2499,               0.009571,               0.009571,               0.009571
                     15,                0.02962,                 0.9993,                      1,                 2.2493,               0.009538,               0.009538,               0.009538
                     16,                 0.0351,                0.99875,                      1,                 2.2492,               0.009505,               0.009505,               0.009505
                     17,                0.02872,                0.99861,                      1,                 2.2494,               0.009472,               0.009472,               0.009472
                     18,                0.03818,                      1,                      1,                 2.2484,               0.009439,               0.009439,               0.009439
                     19,                0.02971,                0.99972,                      1,                 2.2494,               0.009406,               0.009406,               0.009406
                     20,                0.03028,                      1,                      1,                 2.2487,               0.009373,               0.009373,               0.009373
                     21,                0.03215,                0.99888,                      1,                 2.2492,                0.00934,                0.00934,                0.00934
                     22,                0.03298,                      1,                      1,                 2.2482,               0.009307,               0.009307,               0.009307
                     23,                0.03064,                0.99986,                      1,                 2.2485,               0.009274,               0.009274,               0.009274
                     24,                0.03374,                0.99902,                      1,                 2.2492,               0.009241,               0.009241,               0.009241
                     25,                0.03322,                      1,                      1,                 2.2482,               0.009208,               0.009208,               0.009208
                     26,                0.02761,                0.99986,                      1,                 2.2484,               0.009175,               0.009175,               0.009175
                     27,                 0.0357,                      1,                      1,                 2.2483,               0.009142,               0.009142,               0.009142
                     28,                0.03206,                0.99986,                      1,                 2.2483,               0.009109,               0.009109,               0.009109
                     29,                0.03402,                0.99972,                      1,                 2.2484,               0.009076,               0.009076,               0.009076
                     30,                0.03578,                      1,                      1,                 2.2484,               0.009043,               0.009043,               0.009043
                     31,                 0.0362,                      1,                      1,                 2.2481,                0.00901,                0.00901,                0.00901
                     32,                0.03282,                      1,                      1,                 2.2481,               0.008977,               0.008977,               0.008977
                     33,                0.03422,                      1,                      1,                 2.2481,               0.008944,               0.008944,               0.008944
                     34,                0.03221,                      1,                      1,                 2.2482,               0.008911,               0.008911,               0.008911
                     35,                0.03212,                      1,                      1,                 2.2482,               0.008878,               0.008878,               0.008878
                     36,                0.03439,                      1,                      1,                 2.2483,               0.008845,               0.008845,               0.008845
                     37,                0.02973,                      1,                      1,                 2.2483,               0.008812,               0.008812,               0.008812
                     38,                0.03182,                      1,                      1,                 2.2483,               0.008779,               0.008779,               0.008779
                     39,                0.03281,                      1,                      1,                 2.2483,               0.008746,               0.008746,               0.008746
                     40,                0.03237,                      1,                      1,                 2.2484,               0.008713,               0.008713,               0.008713
                     41,                 0.0277,                      1,                      1,                 2.2484,                0.00868,                0.00868,                0.00868
                     42,                0.03178,                      1,                      1,                 2.2484,               0.008647,               0.008647,               0.008647
                     43,                0.02883,                      1,                      1,                 2.2485,               0.008614,               0.008614,               0.008614
                     44,                0.03337,                      1,                      1,                 2.2485,               0.008581,               0.008581,               0.008581
                     45,                0.02925,                      1,                      1,                 2.2485,               0.008548,               0.008548,               0.008548
                     46,                 0.0308,                      1,                      1,                 2.2486,               0.008515,               0.008515,               0.008515
                     47,                0.03344,                      1,                      1,                 2.2485,               0.008482,               0.008482,               0.008482
                     48,                0.02848,                      1,                      1,                 2.2484,               0.008449,               0.008449,               0.008449
                     49,                0.03314,                      1,                      1,                 2.2484,               0.008416,               0.008416,               0.008416
                     50,                0.02801,                      1,                      1,                 2.2484,               0.008383,               0.008383,               0.008383
                     51,                0.03067,                      1,                      1,                 2.2485,                0.00835,                0.00835,                0.00835
                     52,                0.02829,                      1,                      1,                 2.2485,               0.008317,               0.008317,               0.008317
                     53,                0.02682,                0.99986,                      1,                 2.2485,               0.008284,               0.008284,               0.008284
                     54,                0.02948,                0.99986,                      1,                 2.2485,               0.008251,               0.008251,               0.008251
                     55,                0.03313,                0.99986,                      1,                 2.2485,               0.008218,               0.008218,               0.008218
                     56,                0.02743,                      1,                      1,                 2.2485,               0.008185,               0.008185,               0.008185
                     57,                 0.0295,                      1,                      1,                 2.2485,               0.008152,               0.008152,               0.008152
                     58,                0.03001,                      1,                      1,                 2.2484,               0.008119,               0.008119,               0.008119
                     59,                0.02824,                      1,                      1,                 2.2485,               0.008086,               0.008086,               0.008086
                     60,                0.02818,                      1,                      1,                 2.2485,               0.008053,               0.008053,               0.008053
                     61,                 0.0319,                      1,                      1,                 2.2485,                0.00802,                0.00802,                0.00802
                     62,                0.02883,                      1,                      1,                 2.2485,               0.007987,               0.007987,               0.007987
                     63,                0.02679,                      1,                      1,                 2.2485,               0.007954,               0.007954,               0.007954
                     64,                0.02626,                0.99986,                      1,                 2.2486,               0.007921,               0.007921,               0.007921
                     65,                0.03225,                0.99986,                      1,                 2.2485,               0.007888,               0.007888,               0.007888
                     66,                0.02901,                0.99986,                      1,                 2.2486,               0.007855,               0.007855,               0.007855
                     67,                 0.0283,                0.99986,                      1,                 2.2486,               0.007822,               0.007822,               0.007822
                     68,                0.02325,                0.99986,                      1,                 2.2485,               0.007789,               0.007789,               0.007789
                     69,                0.02444,                      1,                      1,                 2.2485,               0.007756,               0.007756,               0.007756
                     70,                0.02254,                      1,                      1,                 2.2484,               0.007723,               0.007723,               0.007723
                     71,                0.02667,                      1,                      1,                 2.2484,                0.00769,                0.00769,                0.00769
                     72,                0.02837,                      1,                      1,                 2.2484,               0.007657,               0.007657,               0.007657
                     73,                 0.0194,                      1,                      1,                 2.2484,               0.007624,               0.007624,               0.007624
                     74,                0.02424,                      1,                      1,                 2.2484,               0.007591,               0.007591,               0.007591
                     75,                0.02961,                      1,                      1,                 2.2485,               0.007558,               0.007558,               0.007558
                     76,                0.02786,                      1,                      1,                 2.2485,               0.007525,               0.007525,               0.007525
                     77,                 0.0236,                      1,                      1,                 2.2485,               0.007492,               0.007492,               0.007492
                     78,                0.02415,                      1,                      1,                 2.2485,               0.007459,               0.007459,               0.007459
                     79,                0.02228,                      1,                      1,                 2.2485,               0.007426,               0.007426,               0.007426
                     80,                 0.0202,                      1,                      1,                 2.2485,               0.007393,               0.007393,               0.007393
                     81,                0.02457,                      1,                      1,                 2.2484,                0.00736,                0.00736,                0.00736
                     82,                0.02183,                      1,                      1,                 2.2484,               0.007327,               0.007327,               0.007327
                     83,                0.02319,                      1,                      1,                 2.2485,               0.007294,               0.007294,               0.007294
                     84,                 0.0258,                      1,                      1,                 2.2485,               0.007261,               0.007261,               0.007261
                     85,                0.02705,                0.99986,                      1,                 2.2485,               0.007228,               0.007228,               0.007228
                     86,                0.02492,                0.99986,                      1,                 2.2486,               0.007195,               0.007195,               0.007195
                     87,                0.02237,                0.99986,                      1,                 2.2486,               0.007162,               0.007162,               0.007162
                     88,                0.02448,                0.99958,                      1,                 2.2487,               0.007129,               0.007129,               0.007129
                     89,                0.02105,                0.99958,                      1,                 2.2487,               0.007096,               0.007096,               0.007096
                     90,                0.02531,                0.99958,                      1,                 2.2487,               0.007063,               0.007063,               0.007063
                     91,                0.02411,                0.99972,                      1,                 2.2487,                0.00703,                0.00703,                0.00703
                     92,                0.02152,                0.99986,                      1,                 2.2487,               0.006997,               0.006997,               0.006997
                     93,                0.02277,                0.99986,                      1,                 2.2487,               0.006964,               0.006964,               0.006964
                     94,                0.01968,                0.99986,                      1,                 2.2487,               0.006931,               0.006931,               0.006931
                     95,                0.01667,                0.99986,                      1,                 2.2487,               0.006898,               0.006898,               0.006898
                     96,                0.02293,                0.99986,                      1,                 2.2487,               0.006865,               0.006865,               0.006865
                     97,                0.02567,                0.99986,                      1,                 2.2487,               0.006832,               0.006832,               0.006832
                     98,                0.02254,                0.99986,                      1,                 2.2487,               0.006799,               0.006799,               0.006799
                     99,                0.01786,                0.99986,                      1,                 2.2487,               0.006766,               0.006766,               0.006766
                    100,                0.02558,                0.99986,                      1,                 2.2487,               0.006733,               0.006733,               0.006733
                    101,                0.02453,                0.99986,                      1,                 2.2488,                 0.0067,                 0.0067,                 0.0067
                    102,                0.02035,                0.99986,                      1,                 2.2489,               0.006667,               0.006667,               0.006667
                    103,                 0.0207,                0.99986,                      1,                 2.2489,               0.006634,               0.006634,               0.006634
                    104,                0.02094,                0.99944,                      1,                  2.249,               0.006601,               0.006601,               0.006601
                    105,                0.02285,                0.99944,                      1,                 2.2489,               0.006568,               0.006568,               0.006568
                    106,                0.02045,                0.99958,                      1,                 2.2489,               0.006535,               0.006535,               0.006535
                    107,                0.01898,                0.99986,                      1,                 2.2489,               0.006502,               0.006502,               0.006502
                    108,                0.02084,                0.99958,                      1,                 2.2489,               0.006469,               0.006469,               0.006469
                    109,                0.01962,                0.99958,                      1,                 2.2489,               0.006436,               0.006436,               0.006436
                    110,                0.02207,                0.99958,                      1,                 2.2489,               0.006403,               0.006403,               0.006403
                    111,                0.01712,                0.99972,                      1,                 2.2489,                0.00637,                0.00637,                0.00637
                    112,                0.01787,                0.99958,                      1,                 2.2489,               0.006337,               0.006337,               0.006337
                    113,                0.01651,                0.99944,                      1,                 2.2489,               0.006304,               0.006304,               0.006304
                    114,                0.02301,                0.99944,                      1,                  2.249,               0.006271,               0.006271,               0.006271
                    115,                0.01686,                0.99944,                      1,                  2.249,               0.006238,               0.006238,               0.006238
                    116,                0.01968,                0.99944,                      1,                 2.2489,               0.006205,               0.006205,               0.006205
                    117,                0.01606,                0.99944,                      1,                 2.2489,               0.006172,               0.006172,               0.006172
                    118,                0.01725,                0.99958,                      1,                 2.2489,               0.006139,               0.006139,               0.006139
                    119,                0.01886,                0.99944,                      1,                 2.2489,               0.006106,               0.006106,               0.006106
                    120,                0.02045,                0.99944,                      1,                 2.2489,               0.006073,               0.006073,               0.006073
                    121,                0.01789,                 0.9993,                      1,                 2.2489,                0.00604,                0.00604,                0.00604
                    122,                0.01627,                0.99888,                      1,                  2.249,               0.006007,               0.006007,               0.006007
                    123,                0.01848,                0.99888,                      1,                 2.2491,               0.005974,               0.005974,               0.005974
