                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1337,                0.99276,                0.99989,                 2.4529,              0.0031638,              0.0031638,              0.0031638
                      2,                0.19035,                0.99862,                      1,                 2.4308,              0.0057002,              0.0057002,              0.0057002
                      3,                0.14659,                0.99971,                      1,                 2.4273,              0.0076082,              0.0076082,              0.0076082
                      4,                0.12524,                 0.9996,                      1,                 2.4268,              0.0070219,              0.0070219,              0.0070219
                      5,                0.09156,                0.99977,                      1,                 2.4265,              0.0060292,              0.0060292,              0.0060292
                      6,                 0.0748,                0.99971,                      1,                 2.4261,              0.0050365,              0.0050365,              0.0050365
                      7,                0.06248,                0.99994,                      1,                  2.426,              0.0040437,              0.0040437,              0.0040437
                      8,                0.05159,                0.99989,                      1,                  2.426,               0.003051,               0.003051,               0.003051
                      9,                0.04522,                0.99989,                      1,                  2.426,              0.0020583,              0.0020583,              0.0020583
                     10,                0.03848,                      1,                      1,                 2.4259,              0.0010656,              0.0010656,              0.0010656
