                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1779,                0.99224,                      1,                  2.454,              0.0032438,              0.0032438,              0.0032438
                      2,                0.21127,                0.99747,                      1,                 2.4347,              0.0064242,              0.0064242,              0.0064242
                      3,                0.17858,                0.99626,                      1,                 2.4326,              0.0095403,              0.0095403,              0.0095403
                      4,                0.17853,                0.99891,                      1,                 2.4282,               0.009703,               0.009703,               0.009703
                      5,                0.13511,                0.99943,                      1,                 2.4271,               0.009604,               0.009604,               0.009604
                      6,                0.11689,                 0.9996,                      1,                 2.4265,               0.009505,               0.009505,               0.009505
                      7,                0.11208,                0.99977,                      1,                 2.4262,               0.009406,               0.009406,               0.009406
                      8,                0.10489,                0.99983,                      1,                 2.4261,               0.009307,               0.009307,               0.009307
                      9,                0.10455,                0.99989,                      1,                 2.4259,               0.009208,               0.009208,               0.009208
                     10,                 0.0998,                0.99989,                      1,                  2.426,               0.009109,               0.009109,               0.009109
                     11,                0.09597,                0.99989,                      1,                 2.4259,                0.00901,                0.00901,                0.00901
                     12,                0.09256,                0.99994,                      1,                 2.4259,              0.0089109,              0.0089109,              0.0089109
                     13,                0.09593,                0.99994,                      1,                 2.4259,              0.0088119,              0.0088119,              0.0088119
                     14,                0.08982,                0.99994,                      1,                 2.4259,              0.0087129,              0.0087129,              0.0087129
                     15,                0.08984,                0.99994,                      1,                 2.4259,              0.0086139,              0.0086139,              0.0086139
                     16,                  0.094,                0.99994,                      1,                 2.4259,              0.0085149,              0.0085149,              0.0085149
                     17,                 0.0835,                0.99994,                      1,                 2.4259,              0.0084159,              0.0084159,              0.0084159
                     18,                0.08862,                0.99994,                      1,                 2.4259,              0.0083169,              0.0083169,              0.0083169
                     19,                0.08906,                0.99989,                      1,                 2.4259,              0.0082179,              0.0082179,              0.0082179
                     20,                0.08791,                0.99989,                      1,                 2.4259,              0.0081189,              0.0081189,              0.0081189
                     21,                0.08299,                0.99994,                      1,                 2.4259,              0.0080199,              0.0080199,              0.0080199
                     22,                0.08597,                0.99994,                      1,                 2.4259,              0.0079209,              0.0079209,              0.0079209
                     23,                0.08307,                0.99989,                      1,                 2.4259,              0.0078219,              0.0078219,              0.0078219
                     24,                 0.0837,                0.99989,                      1,                 2.4259,              0.0077229,              0.0077229,              0.0077229
                     25,                0.08326,                0.99989,                      1,                 2.4259,              0.0076239,              0.0076239,              0.0076239
                     26,                0.08103,                0.99989,                      1,                 2.4259,              0.0075249,              0.0075249,              0.0075249
                     27,                0.07962,                0.99989,                      1,                 2.4259,              0.0074259,              0.0074259,              0.0074259
