                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.0561,                0.88371,                0.99916,                 2.4495,              0.0033314,              0.0033314,              0.0033314
                      2,                0.26282,                 0.9749,                0.99972,                 2.2886,              0.0066427,              0.0066427,              0.0066427
                      3,                0.11942,                0.99317,                      1,                 2.2686,              0.0099321,              0.0099321,              0.0099321
                      4,                0.10621,                      1,                      1,                 2.2488,               0.009901,               0.009901,               0.009901
                      5,                0.07067,                0.99986,                      1,                 2.2488,               0.009868,               0.009868,               0.009868
                      6,                 0.0486,                0.99944,                      1,                 2.2491,               0.009835,               0.009835,               0.009835
                      7,                0.04742,                 0.9993,                      1,                 2.2497,               0.009802,               0.009802,               0.009802
                      8,                0.03395,                0.99414,                      1,                 2.2537,               0.009769,               0.009769,               0.009769
                      9,                0.03386,                      1,                      1,                 2.2492,               0.009736,               0.009736,               0.009736
                     10,                0.03019,                0.99902,                      1,                 2.2494,               0.009703,               0.009703,               0.009703
                     11,                0.03048,                0.99986,                      1,                 2.2483,                0.00967,                0.00967,                0.00967
                     12,                 0.0263,                0.99916,                      1,                 2.2494,               0.009637,               0.009637,               0.009637
                     13,                0.03098,                0.99986,                      1,                 2.2483,               0.009604,               0.009604,               0.009604
                     14,                0.02756,                0.99791,                      1,                 2.2499,               0.009571,               0.009571,               0.009571
                     15,                0.02786,                0.99833,                      1,                 2.2501,               0.009538,               0.009538,               0.009538
                     16,                0.03018,                      1,                      1,                 2.2487,               0.009505,               0.009505,               0.009505
                     17,                0.02271,                      1,                      1,                 2.2483,               0.009472,               0.009472,               0.009472
                     18,                0.02988,                0.99972,                      1,                 2.2485,               0.009439,               0.009439,               0.009439
                     19,                0.02755,                0.99735,                      1,                 2.2506,               0.009406,               0.009406,               0.009406
                     20,                 0.0288,                0.99791,                      1,                 2.2499,               0.009373,               0.009373,               0.009373
                     21,                0.02674,                      1,                      1,                 2.2481,                0.00934,                0.00934,                0.00934
                     22,                0.02731,                      1,                      1,                 2.2482,               0.009307,               0.009307,               0.009307
                     23,                0.02397,                      1,                      1,                 2.2481,               0.009274,               0.009274,               0.009274
                     24,                0.02751,                      1,                      1,                 2.2481,               0.009241,               0.009241,               0.009241
                     25,                0.03258,                      1,                      1,                 2.2481,               0.009208,               0.009208,               0.009208
                     26,                0.02839,                      1,                      1,                 2.2485,               0.009175,               0.009175,               0.009175
                     27,                 0.0313,                0.99819,                      1,                 2.2495,               0.009142,               0.009142,               0.009142
                     28,                 0.0343,                 0.9993,                      1,                  2.249,               0.009109,               0.009109,               0.009109
                     29,                 0.0258,                      1,                      1,                 2.2485,               0.009076,               0.009076,               0.009076
                     30,                0.03238,                0.99861,                      1,                 2.2494,               0.009043,               0.009043,               0.009043
                     31,                0.02881,                0.99847,                      1,                 2.2495,                0.00901,                0.00901,                0.00901
                     32,                 0.0301,                0.99805,                      1,                 2.2497,               0.008977,               0.008977,               0.008977
                     33,                0.03046,                0.99833,                      1,                 2.2496,               0.008944,               0.008944,               0.008944
                     34,                0.02854,                0.99888,                      1,                  2.249,               0.008911,               0.008911,               0.008911
                     35,                0.03001,                0.99972,                      1,                 2.2487,               0.008878,               0.008878,               0.008878
                     36,                0.02798,                0.99972,                      1,                 2.2487,               0.008845,               0.008845,               0.008845
                     37,                0.03004,                0.99944,                      1,                  2.249,               0.008812,               0.008812,               0.008812
                     38,                0.03387,                0.99902,                      1,                 2.2492,               0.008779,               0.008779,               0.008779
                     39,                0.02925,                0.99875,                      1,                 2.2492,               0.008746,               0.008746,               0.008746
                     40,                0.03027,                0.99902,                      1,                 2.2491,               0.008713,               0.008713,               0.008713
                     41,                0.03164,                0.99888,                      1,                 2.2491,                0.00868,                0.00868,                0.00868
                     42,                0.02731,                0.99888,                      1,                 2.2491,               0.008647,               0.008647,               0.008647
                     43,                0.03157,                0.99875,                      1,                 2.2493,               0.008614,               0.008614,               0.008614
                     44,                0.03578,                0.99875,                      1,                 2.2493,               0.008581,               0.008581,               0.008581
                     45,                  0.026,                0.99833,                      1,                 2.2495,               0.008548,               0.008548,               0.008548
                     46,                0.02733,                0.99777,                      1,                 2.2503,               0.008515,               0.008515,               0.008515
                     47,                0.02812,                0.99777,                      1,                 2.2499,               0.008482,               0.008482,               0.008482
                     48,                0.02492,                0.99763,                      1,                   2.25,               0.008449,               0.008449,               0.008449
                     49,                 0.0285,                0.99777,                      1,                   2.25,               0.008416,               0.008416,               0.008416
                     50,                0.02826,                0.99777,                      1,                 2.2499,               0.008383,               0.008383,               0.008383
                     51,                0.02655,                0.99777,                      1,                 2.2498,                0.00835,                0.00835,                0.00835
                     52,                0.03032,                0.99805,                      1,                 2.2497,               0.008317,               0.008317,               0.008317
                     53,                0.02481,                0.99819,                      1,                 2.2496,               0.008284,               0.008284,               0.008284
                     54,                0.02966,                0.99819,                      1,                 2.2496,               0.008251,               0.008251,               0.008251
                     55,                0.02129,                0.99819,                      1,                 2.2496,               0.008218,               0.008218,               0.008218
                     56,                 0.0263,                0.99819,                      1,                 2.2495,               0.008185,               0.008185,               0.008185
                     57,                 0.0261,                0.99819,                      1,                 2.2495,               0.008152,               0.008152,               0.008152
                     58,                0.02665,                0.99819,                      1,                 2.2495,               0.008119,               0.008119,               0.008119
                     59,                0.02373,                0.99819,                      1,                 2.2496,               0.008086,               0.008086,               0.008086
                     60,                0.02744,                0.99819,                      1,                 2.2496,               0.008053,               0.008053,               0.008053
                     61,                0.02154,                0.99805,                      1,                 2.2497,                0.00802,                0.00802,                0.00802
                     62,                 0.0284,                0.99791,                      1,                 2.2498,               0.007987,               0.007987,               0.007987
                     63,                0.02687,                0.99791,                      1,                 2.2498,               0.007954,               0.007954,               0.007954
                     64,                 0.0241,                0.99791,                      1,                 2.2499,               0.007921,               0.007921,               0.007921
                     65,                0.02511,                0.99777,                      1,                 2.2499,               0.007888,               0.007888,               0.007888
                     66,                0.02243,                0.99791,                      1,                 2.2499,               0.007855,               0.007855,               0.007855
                     67,                0.02435,                0.99777,                      1,                 2.2499,               0.007822,               0.007822,               0.007822
                     68,                0.02613,                0.99777,                      1,                   2.25,               0.007789,               0.007789,               0.007789
                     69,                0.02302,                0.99777,                      1,                   2.25,               0.007756,               0.007756,               0.007756
                     70,                0.01862,                0.99777,                      1,                   2.25,               0.007723,               0.007723,               0.007723
                     71,                0.01866,                0.99777,                      1,                   2.25,                0.00769,                0.00769,                0.00769
                     72,                0.02904,                0.99777,                      1,                 2.2501,               0.007657,               0.007657,               0.007657
                     73,                0.02708,                0.99777,                      1,                 2.2501,               0.007624,               0.007624,               0.007624
                     74,                0.02587,                0.99777,                      1,                 2.2502,               0.007591,               0.007591,               0.007591
