                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.75182,                0.99431,                      1,                 2.4413,              0.0033326,              0.0033326,              0.0033326
                      2,                0.18231,                 0.9969,                0.99989,                 2.4318,              0.0060061,              0.0060061,              0.0060061
                      3,                0.14632,                0.99971,                      1,                 2.4272,              0.0080197,              0.0080197,              0.0080197
                      4,                0.11808,                 0.9996,                      1,                 2.4265,              0.0070305,              0.0070305,              0.0070305
                      5,                0.09368,                0.99983,                      1,                 2.4261,              0.0060407,              0.0060407,              0.0060407
                      6,                0.07822,                0.99989,                      1,                 2.4261,              0.0050508,              0.0050508,              0.0050508
                      7,                 0.0676,                      1,                      1,                  2.426,               0.004061,               0.004061,               0.004061
                      8,                 0.0571,                      1,                      1,                 2.4259,              0.0030712,              0.0030712,              0.0030712
                      9,                0.05108,                      1,                      1,                 2.4259,              0.0020814,              0.0020814,              0.0020814
                     10,                0.04381,                      1,                      1,                 2.4259,              0.0010915,              0.0010915,              0.0010915
