                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2522,                0.99431,                      1,                 2.4583,              0.0029249,              0.0029249,              0.0029249
                      2,                0.20246,                0.99839,                0.99994,                 2.4322,              0.0057925,              0.0057925,              0.0057925
                      3,                0.14934,                0.99902,                0.99994,                 2.4284,              0.0086021,              0.0086021,              0.0086021
                      4,                0.14668,                0.99931,                      1,                 2.4275,              0.0097028,              0.0097028,              0.0097028
                      5,                0.12115,                0.99983,                      1,                 2.4264,              0.0096037,              0.0096037,              0.0096037
                      6,                 0.0978,                0.99989,                      1,                 2.4263,              0.0095046,              0.0095046,              0.0095046
                      7,                0.08835,                0.99989,                      1,                 2.4261,              0.0094055,              0.0094055,              0.0094055
                      8,                0.08043,                0.99994,                      1,                  2.426,              0.0093065,              0.0093065,              0.0093065
                      9,                0.07752,                      1,                      1,                 2.4259,              0.0092074,              0.0092074,              0.0092074
                     10,                0.07355,                0.99994,                      1,                 2.4259,              0.0091083,              0.0091083,              0.0091083
                     11,                0.07093,                0.99989,                      1,                 2.4259,              0.0090092,              0.0090092,              0.0090092
                     12,                0.06961,                0.99994,                      1,                 2.4259,              0.0089102,              0.0089102,              0.0089102
                     13,                 0.0661,                      1,                      1,                 2.4258,              0.0088111,              0.0088111,              0.0088111
                     14,                0.06612,                      1,                      1,                 2.4259,               0.008712,               0.008712,               0.008712
                     15,                0.06555,                0.99994,                      1,                 2.4259,              0.0086129,              0.0086129,              0.0086129
                     16,                0.06361,                      1,                      1,                 2.4259,              0.0085138,              0.0085138,              0.0085138
                     17,                 0.0649,                0.99989,                      1,                 2.4259,              0.0084148,              0.0084148,              0.0084148
                     18,                0.06307,                0.99994,                      1,                 2.4259,              0.0083157,              0.0083157,              0.0083157
                     19,                0.06117,                0.99994,                      1,                 2.4259,              0.0082166,              0.0082166,              0.0082166
                     20,                 0.0607,                0.99994,                      1,                 2.4259,              0.0081175,              0.0081175,              0.0081175
                     21,                0.05853,                      1,                      1,                 2.4259,              0.0080185,              0.0080185,              0.0080185
                     22,                0.05939,                      1,                      1,                 2.4258,              0.0079194,              0.0079194,              0.0079194
                     23,                 0.0583,                      1,                      1,                 2.4258,              0.0078203,              0.0078203,              0.0078203
                     24,                0.05954,                      1,                      1,                 2.4258,              0.0077212,              0.0077212,              0.0077212
                     25,                0.05756,                      1,                      1,                 2.4258,              0.0076222,              0.0076222,              0.0076222
                     26,                0.05813,                      1,                      1,                 2.4258,              0.0075231,              0.0075231,              0.0075231
                     27,                0.05652,                      1,                      1,                 2.4258,               0.007424,               0.007424,               0.007424
                     28,                 0.0535,                      1,                      1,                 2.4258,              0.0073249,              0.0073249,              0.0073249
                     29,                0.05749,                      1,                      1,                 2.4258,              0.0072258,              0.0072258,              0.0072258
                     30,                 0.0524,                      1,                      1,                 2.4258,              0.0071268,              0.0071268,              0.0071268
                     31,                0.05223,                      1,                      1,                 2.4258,              0.0070277,              0.0070277,              0.0070277
                     32,                0.05785,                      1,                      1,                 2.4258,              0.0069286,              0.0069286,              0.0069286
                     33,                0.05379,                      1,                      1,                 2.4258,              0.0068295,              0.0068295,              0.0068295
                     34,                0.05405,                      1,                      1,                 2.4258,              0.0067305,              0.0067305,              0.0067305
                     35,                0.05029,                      1,                      1,                 2.4258,              0.0066314,              0.0066314,              0.0066314
                     36,                0.05029,                0.99994,                      1,                 2.4259,              0.0065323,              0.0065323,              0.0065323
                     37,                0.04936,                0.99994,                      1,                 2.4259,              0.0064332,              0.0064332,              0.0064332
                     38,                0.04924,                0.99994,                      1,                 2.4259,              0.0063342,              0.0063342,              0.0063342
                     39,                0.04778,                0.99994,                      1,                 2.4258,              0.0062351,              0.0062351,              0.0062351
                     40,                0.04934,                0.99994,                      1,                 2.4259,               0.006136,               0.006136,               0.006136
