                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2877,                0.99034,                0.99994,                 2.4664,              0.0028636,              0.0028636,              0.0028636
                      2,                0.22123,                0.99868,                      1,                 2.4331,              0.0056712,              0.0056712,              0.0056712
                      3,                0.16502,                0.99776,                      1,                 2.4311,              0.0084221,              0.0084221,              0.0084221
                      4,                0.16407,                0.99914,                      1,                 2.4278,               0.009703,               0.009703,               0.009703
                      5,                 0.1286,                0.99943,                      1,                  2.427,               0.009604,               0.009604,               0.009604
                      6,                0.11479,                0.99971,                      1,                 2.4266,               0.009505,               0.009505,               0.009505
                      7,                0.09965,                0.99971,                      1,                 2.4262,               0.009406,               0.009406,               0.009406
                      8,                0.09457,                0.99977,                      1,                 2.4262,               0.009307,               0.009307,               0.009307
                      9,                0.09032,                0.99989,                      1,                 2.4261,               0.009208,               0.009208,               0.009208
                     10,                0.08629,                0.99989,                      1,                 2.4261,              0.0091089,              0.0091089,              0.0091089
                     11,                0.08437,                0.99989,                      1,                  2.426,              0.0090099,              0.0090099,              0.0090099
                     12,                0.08375,                0.99989,                      1,                 2.4259,              0.0089109,              0.0089109,              0.0089109
                     13,                0.08208,                0.99994,                      1,                 2.4259,              0.0088119,              0.0088119,              0.0088119
                     14,                0.08161,                0.99994,                      1,                 2.4259,              0.0087129,              0.0087129,              0.0087129
                     15,                0.07695,                0.99994,                      1,                 2.4259,              0.0086139,              0.0086139,              0.0086139
                     16,                0.07917,                0.99994,                      1,                 2.4259,              0.0085149,              0.0085149,              0.0085149
                     17,                0.08197,                0.99994,                      1,                 2.4259,              0.0084159,              0.0084159,              0.0084159
                     18,                0.07925,                0.99994,                      1,                 2.4258,              0.0083169,              0.0083169,              0.0083169
                     19,                0.07348,                0.99994,                      1,                 2.4258,              0.0082179,              0.0082179,              0.0082179
                     20,                 0.0754,                0.99994,                      1,                 2.4259,              0.0081189,              0.0081189,              0.0081189
                     21,                0.07506,                0.99994,                      1,                 2.4259,              0.0080199,              0.0080199,              0.0080199
                     22,                0.07641,                0.99994,                      1,                 2.4259,              0.0079209,              0.0079209,              0.0079209
                     23,                0.07115,                0.99994,                      1,                 2.4258,              0.0078219,              0.0078219,              0.0078219
                     24,                0.06816,                0.99994,                      1,                 2.4258,              0.0077229,              0.0077229,              0.0077229
                     25,                0.07108,                0.99994,                      1,                 2.4258,              0.0076239,              0.0076239,              0.0076239
                     26,                0.06914,                0.99994,                      1,                 2.4258,              0.0075248,              0.0075248,              0.0075248
                     27,                0.06966,                0.99994,                      1,                 2.4259,              0.0074258,              0.0074258,              0.0074258
