                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                    1.2,                0.99454,                      1,                 2.4528,              0.0040748,              0.0040748,              0.0040748
                      2,                0.21083,                 0.9969,                0.99989,                 2.4329,              0.0073406,              0.0073406,              0.0073406
                      3,                0.35692,                0.99132,                0.99989,                 2.4409,              0.0080128,              0.0080128,              0.0080128
                      4,                0.22906,                0.99718,                0.99989,                 2.4309,              0.0070191,              0.0070191,              0.0070191
                      5,                  0.171,                0.99925,                0.99994,                 2.4284,              0.0060255,              0.0060255,              0.0060255
                      6,                0.14149,                0.99897,                      1,                 2.4275,              0.0050319,              0.0050319,              0.0050319
                      7,                0.11261,                0.99977,                      1,                 2.4264,              0.0040383,              0.0040383,              0.0040383
                      8,                 0.0877,                0.99971,                      1,                 2.4263,              0.0030447,              0.0030447,              0.0030447
                      9,                0.07389,                 0.9996,                      1,                 2.4263,               0.002051,               0.002051,               0.002051
                     10,                0.05388,                0.99977,                      1,                 2.4261,              0.0010574,              0.0010574,              0.0010574
