                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1058,                0.99667,                      1,                 2.4474,              0.0033327,              0.0033327,              0.0033327
                      2,                0.19484,                0.99851,                      1,                 2.4302,               0.006534,               0.006534,               0.006534
                      3,                0.18052,                0.99885,                      1,                 2.4288,              0.0096033,              0.0096033,              0.0096033
                      4,                0.17494,                0.99908,                      1,                 2.4274,               0.009406,               0.009406,               0.009406
                      5,                0.13444,                0.99989,                      1,                 2.4261,               0.009208,               0.009208,               0.009208
                      6,                0.11663,                      1,                      1,                  2.426,                0.00901,                0.00901,                0.00901
                      7,                0.11082,                      1,                      1,                 2.4259,               0.008812,               0.008812,               0.008812
                      8,                0.10094,                      1,                      1,                 2.4258,               0.008614,               0.008614,               0.008614
                      9,                0.10115,                      1,                      1,                 2.4258,               0.008416,               0.008416,               0.008416
                     10,                0.09385,                      1,                      1,                 2.4258,               0.008218,               0.008218,               0.008218
                     11,                0.09543,                      1,                      1,                 2.4258,                0.00802,                0.00802,                0.00802
                     12,                0.08649,                      1,                      1,                 2.4258,               0.007822,               0.007822,               0.007822
                     13,                0.09104,                      1,                      1,                 2.4258,               0.007624,               0.007624,               0.007624
                     14,                0.08429,                      1,                      1,                 2.4258,               0.007426,               0.007426,               0.007426
                     15,                0.08581,                      1,                      1,                 2.4258,               0.007228,               0.007228,               0.007228
                     16,                0.08369,                      1,                      1,                 2.4258,                0.00703,                0.00703,                0.00703
                     17,                0.08467,                      1,                      1,                 2.4258,               0.006832,               0.006832,               0.006832
                     18,                0.07415,                      1,                      1,                 2.4258,               0.006634,               0.006634,               0.006634
                     19,                0.07852,                      1,                      1,                 2.4258,               0.006436,               0.006436,               0.006436
                     20,                0.07355,                      1,                      1,                 2.4258,               0.006238,               0.006238,               0.006238
                     21,                0.07241,                      1,                      1,                 2.4258,                0.00604,                0.00604,                0.00604
                     22,                0.07201,                      1,                      1,                 2.4258,               0.005842,               0.005842,               0.005842
                     23,                0.06848,                      1,                      1,                 2.4258,               0.005644,               0.005644,               0.005644
                     24,                0.06964,                      1,                      1,                 2.4258,               0.005446,               0.005446,               0.005446
                     25,                0.06411,                      1,                      1,                 2.4258,               0.005248,               0.005248,               0.005248
                     26,                0.06212,                      1,                      1,                 2.4258,                0.00505,                0.00505,                0.00505
                     27,                 0.0632,                      1,                      1,                 2.4258,               0.004852,               0.004852,               0.004852
                     28,                0.05907,                      1,                      1,                 2.4258,               0.004654,               0.004654,               0.004654
                     29,                0.05348,                      1,                      1,                 2.4258,               0.004456,               0.004456,               0.004456
                     30,                0.05337,                      1,                      1,                 2.4258,               0.004258,               0.004258,               0.004258
                     31,                0.05226,                      1,                      1,                 2.4258,                0.00406,                0.00406,                0.00406
                     32,                0.05164,                      1,                      1,                 2.4258,               0.003862,               0.003862,               0.003862
                     33,                0.04941,                      1,                      1,                 2.4258,               0.003664,               0.003664,               0.003664
                     34,                0.04565,                      1,                      1,                 2.4258,               0.003466,               0.003466,               0.003466
                     35,                0.04371,                      1,                      1,                 2.4258,               0.003268,               0.003268,               0.003268
                     36,                  0.041,                      1,                      1,                 2.4258,                0.00307,                0.00307,                0.00307
                     37,                0.04087,                      1,                      1,                 2.4258,               0.002872,               0.002872,               0.002872
                     38,                0.03902,                      1,                      1,                 2.4258,               0.002674,               0.002674,               0.002674
                     39,                0.03487,                      1,                      1,                 2.4258,               0.002476,               0.002476,               0.002476
                     40,                0.03398,                      1,                      1,                 2.4258,               0.002278,               0.002278,               0.002278
                     41,                0.03304,                      1,                      1,                 2.4258,                0.00208,                0.00208,                0.00208
                     42,                0.03083,                      1,                      1,                 2.4258,               0.001882,               0.001882,               0.001882
                     43,                0.02974,                      1,                      1,                 2.4258,               0.001684,               0.001684,               0.001684
                     44,                0.02661,                      1,                      1,                 2.4258,               0.001486,               0.001486,               0.001486
                     45,                0.02532,                      1,                      1,                 2.4258,               0.001288,               0.001288,               0.001288
                     46,                0.02169,                      1,                      1,                 2.4258,                0.00109,                0.00109,                0.00109
                     47,                0.02202,                      1,                      1,                 2.4258,               0.000892,               0.000892,               0.000892
                     48,                0.02059,                      1,                      1,                 2.4258,               0.000694,               0.000694,               0.000694
                     49,                0.01786,                      1,                      1,                 2.4258,               0.000496,               0.000496,               0.000496
                     50,                0.01779,                      1,                      1,                 2.4258,               0.000298,               0.000298,               0.000298
