                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2254,                0.99391,                0.99994,                 2.4605,              0.0035441,              0.0035441,              0.0035441
                      2,                0.19893,                0.99759,                      1,                 2.4336,              0.0070189,              0.0070189,              0.0070189
                      3,                0.14026,                0.99954,                      1,                 2.4282,               0.009802,               0.009802,               0.009802
                      4,                0.11016,                0.99977,                      1,                  2.427,               0.009703,               0.009703,               0.009703
                      5,                0.09218,                0.99971,                      1,                 2.4264,              0.0096039,              0.0096039,              0.0096039
                      6,                0.08209,                0.99983,                      1,                 2.4261,              0.0095049,              0.0095049,              0.0095049
                      7,                0.07342,                      1,                      1,                  2.426,              0.0094059,              0.0094059,              0.0094059
                      8,                0.06799,                0.99994,                      1,                 2.4259,              0.0093069,              0.0093069,              0.0093069
                      9,                0.06493,                0.99994,                      1,                  2.426,              0.0092079,              0.0092079,              0.0092079
                     10,                0.05932,                0.99994,                      1,                 2.4259,              0.0091089,              0.0091089,              0.0091089
                     11,                0.05778,                0.99994,                      1,                 2.4259,              0.0090098,              0.0090098,              0.0090098
                     12,                0.05747,                      1,                      1,                 2.4258,              0.0089108,              0.0089108,              0.0089108
                     13,                 0.0575,                      1,                      1,                 2.4258,              0.0088118,              0.0088118,              0.0088118
                     14,                0.05469,                      1,                      1,                 2.4258,              0.0087128,              0.0087128,              0.0087128
                     15,                0.05111,                      1,                      1,                 2.4258,              0.0086138,              0.0086138,              0.0086138
                     16,                0.05046,                      1,                      1,                 2.4258,              0.0085148,              0.0085148,              0.0085148
                     17,                 0.0517,                      1,                      1,                 2.4258,              0.0084157,              0.0084157,              0.0084157
                     18,                0.04866,                      1,                      1,                 2.4258,              0.0083167,              0.0083167,              0.0083167
                     19,                0.04992,                      1,                      1,                 2.4258,              0.0082177,              0.0082177,              0.0082177
                     20,                0.05098,                      1,                      1,                 2.4258,              0.0081187,              0.0081187,              0.0081187
                     21,                0.04895,                      1,                      1,                 2.4258,              0.0080197,              0.0080197,              0.0080197
                     22,                0.05135,                      1,                      1,                 2.4258,              0.0079207,              0.0079207,              0.0079207
                     23,                0.04516,                      1,                      1,                 2.4258,              0.0078216,              0.0078216,              0.0078216
                     24,                0.04757,                      1,                      1,                 2.4258,              0.0077226,              0.0077226,              0.0077226
                     25,                0.04729,                      1,                      1,                 2.4258,              0.0076236,              0.0076236,              0.0076236
                     26,                0.04514,                      1,                      1,                 2.4258,              0.0075246,              0.0075246,              0.0075246
                     27,                0.04422,                      1,                      1,                 2.4258,              0.0074256,              0.0074256,              0.0074256
                     28,                0.04325,                      1,                      1,                 2.4258,              0.0073266,              0.0073266,              0.0073266
                     29,                0.04463,                      1,                      1,                 2.4258,              0.0072276,              0.0072276,              0.0072276
                     30,                0.04427,                      1,                      1,                 2.4258,              0.0071285,              0.0071285,              0.0071285
                     31,                0.04393,                      1,                      1,                 2.4258,              0.0070295,              0.0070295,              0.0070295
                     32,                 0.0441,                      1,                      1,                 2.4258,              0.0069305,              0.0069305,              0.0069305
                     33,                 0.0451,                      1,                      1,                 2.4258,              0.0068315,              0.0068315,              0.0068315
                     34,                0.04425,                      1,                      1,                 2.4258,              0.0067325,              0.0067325,              0.0067325
                     35,                0.04092,                      1,                      1,                 2.4258,              0.0066335,              0.0066335,              0.0066335
                     36,                0.04201,                      1,                      1,                 2.4258,              0.0065344,              0.0065344,              0.0065344
                     37,                0.04326,                      1,                      1,                 2.4258,              0.0064354,              0.0064354,              0.0064354
                     38,                 0.0402,                      1,                      1,                 2.4258,              0.0063364,              0.0063364,              0.0063364
                     39,                0.04052,                      1,                      1,                 2.4258,              0.0062374,              0.0062374,              0.0062374
                     40,                0.03996,                      1,                      1,                 2.4258,              0.0061384,              0.0061384,              0.0061384
                     41,                0.03883,                      1,                      1,                 2.4258,              0.0060394,              0.0060394,              0.0060394
                     42,                0.03972,                      1,                      1,                 2.4258,              0.0059403,              0.0059403,              0.0059403
                     43,                0.03706,                      1,                      1,                 2.4258,              0.0058413,              0.0058413,              0.0058413
                     44,                0.03709,                      1,                      1,                 2.4258,              0.0057423,              0.0057423,              0.0057423
                     45,                0.03927,                      1,                      1,                 2.4258,              0.0056433,              0.0056433,              0.0056433
                     46,                0.03654,                      1,                      1,                 2.4258,              0.0055443,              0.0055443,              0.0055443
                     47,                0.03662,                      1,                      1,                 2.4258,              0.0054453,              0.0054453,              0.0054453
                     48,                0.03756,                      1,                      1,                 2.4258,              0.0053462,              0.0053462,              0.0053462
                     49,                0.03679,                      1,                      1,                 2.4258,              0.0052472,              0.0052472,              0.0052472
                     50,                0.03501,                      1,                      1,                 2.4258,              0.0051482,              0.0051482,              0.0051482
                     51,                0.03443,                      1,                      1,                 2.4258,              0.0050492,              0.0050492,              0.0050492
                     52,                0.03555,                      1,                      1,                 2.4258,              0.0049502,              0.0049502,              0.0049502
                     53,                0.03397,                      1,                      1,                 2.4258,              0.0048512,              0.0048512,              0.0048512
                     54,                0.03295,                      1,                      1,                 2.4258,              0.0047522,              0.0047522,              0.0047522
