                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1772,                0.99529,                0.99994,                 2.4504,              0.0031392,              0.0031392,              0.0031392
                      2,                0.21151,                0.99638,                0.99994,                 2.4345,              0.0056578,              0.0056578,              0.0056578
                      3,                0.21308,                0.99655,                0.99994,                 2.4326,              0.0075552,              0.0075552,              0.0075552
                      4,                0.28449,                0.99833,                      1,                  2.432,               0.007032,               0.007032,               0.007032
                      5,                0.18321,                0.99925,                      1,                 2.4278,              0.0060426,              0.0060426,              0.0060426
                      6,                0.13116,                0.99954,                      1,                  2.427,              0.0050533,              0.0050533,              0.0050533
                      7,                0.10325,                0.99977,                      1,                 2.4266,               0.004064,               0.004064,               0.004064
                      8,                0.08505,                0.99989,                      1,                 2.4261,              0.0030746,              0.0030746,              0.0030746
                      9,                0.06445,                0.99989,                      1,                  2.426,              0.0020853,              0.0020853,              0.0020853
                     10,                0.05185,                0.99989,                      1,                  2.426,              0.0010959,              0.0010959,              0.0010959
